id,model,condition,system_accuracy,concept_mapping_accuracy,_pair_precision,_pair_recall,_pair_f1,_pair_jaccard,_pair_over_under,_pred_unmatched_count,_gt_unmatched_count,duration_seconds,success,error
185,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.195274353027344,True,
186,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,11.77885890007019,True,
187,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,16.261141300201416,True,
188,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.119162797927856,True,
189,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.267887830734251,True,
190,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,11.57299017906189,True,
191,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,23.74462080001831,True,
192,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.654139280319214,True,
193,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,7.172426223754883,True,
194,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,20.207686185836792,True,
195,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,31.210805892944336,True,
196,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.194462060928345,True,
197,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.705561637878418,True,
198,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.801643371582031,True,
199,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.501583576202393,True,
200,qwen3-14b,with_desc,0.0,0.6666666666666666,1.0,0.6666666666666666,0.8,0.6666666666666666,-1,0,0,13.254562854766846,True,
201,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,11.434655666351318,True,
202,qwen3-14b,with_desc,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0,0,0,20.281570196151733,True,
203,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.994242668151855,True,
204,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.125137090682983,True,
205,qwen3-14b,with_desc,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,-2,0,0,15.391281604766846,True,
206,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.20891499519348,True,
207,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,19.12887454032898,True,
208,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.883330583572388,True,
209,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,18.623576641082764,True,
210,qwen3-14b,with_desc,0.0,0.8,0.8,0.8,0.8000000000000002,0.6666666666666666,0,0,0,22.83122229576111,True,
211,qwen3-14b,with_desc,0.0,0.6,0.6,0.6,0.6,0.42857142857142855,0,0,0,25.959822177886963,True,
212,qwen3-14b,with_desc,0.0,0.4,0.4,0.4,0.4000000000000001,0.25,0,0,0,18.33458256721497,True,
213,qwen3-14b,with_desc,0.0,0.8,0.8,0.8,0.8000000000000002,0.6666666666666666,0,0,0,10.685577392578123,True,
214,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.113489151000977,True,
215,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,11.394486427307127,True,
216,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,21.38595461845398,True,
217,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,18.27262926101685,True,
218,qwen3-14b,with_desc,0.0,0.4,0.4,0.4,0.4000000000000001,0.25,0,0,0,21.462769031524655,True,
219,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,14.740528583526611,True,
220,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,20.792494535446167,True,
221,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.614824056625366,True,
222,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,7.057826995849609,True,
223,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.087823152542114,True,
224,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.808592796325684,True,
225,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,7.926453590393066,True,
226,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.79375386238098,True,
227,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.946937084197998,True,
228,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.40075397491455,True,
229,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.116671085357666,True,
230,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,20.86136102676392,True,
231,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,7.012663841247559,True,
232,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.849268674850464,True,
233,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.071635723114014,True,
234,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.120964288711548,True,
235,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.501264572143555,True,
236,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.086869478225708,True,
237,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.824161052703856,True,
238,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.64861798286438,True,
239,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.490235805511475,True,
240,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.989349603652954,True,
241,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.060882329940796,True,
242,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.024115085601807,True,
243,qwen3-14b,with_desc,0.0,0.75,0.75,0.75,0.75,0.6,0,0,0,17.682304620742798,True,
244,qwen3-14b,with_desc,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,0,9.38288402557373,True,
245,qwen3-14b,with_desc,0.0,0.6,0.75,0.6,0.6666666666666665,0.5,-1,0,0,15.485983610153198,True,
246,qwen3-14b,with_desc,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0,0,0,16.998260736465454,True,
247,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,11.361925601959229,True,
248,qwen3-14b,with_desc,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7142857142857143,0,0,0,20.440370321273804,True,
249,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,19.18805956840515,True,
250,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,19.55488419532776,True,
251,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,18.84125065803528,True,
252,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,20.06779837608337,True,
253,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,13.403312921524048,True,
254,qwen3-14b,with_desc,0.0,0.4,0.4,0.4,0.4000000000000001,0.25,0,0,0,20.283891439437863,True,
255,qwen3-14b,with_desc,0.0,0.75,1.0,0.75,0.8571428571428571,0.75,-1,0,0,18.018760442733765,True,
256,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,18.547685146331787,True,
257,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,14.214589595794678,True,
258,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,23.181102514266968,True,
259,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.451074600219727,True,
260,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.285435676574709,True,
261,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.629071474075316,True,
262,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.231483697891235,True,
263,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,13.722700357437134,True,
264,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,13.510116338729858,True,
265,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.955683946609495,True,
266,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.979217052459717,True,
267,qwen3-14b,with_desc,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0,0,0,19.079750537872314,True,
268,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.393414497375488,True,
269,qwen3-14b,with_desc,0.0,0.8571428571428571,1.0,0.8571428571428571,0.923076923076923,0.8571428571428571,-1,0,0,9.781740188598633,True,
270,qwen3-14b,with_desc,0.0,0.8,0.8,0.8,0.8000000000000002,0.6666666666666666,0,0,0,14.402024030685425,True,
271,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.936235427856444,True,
272,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.06918168067932,True,
273,qwen3-14b,with_desc,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0,0,0,16.651854276657104,True,
274,qwen3-14b,with_desc,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0,0,0,13.580549001693726,True,
275,qwen3-14b,with_desc,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.4,0,0,0,20.16662859916687,True,
276,qwen3-14b,with_desc,0.0,0.75,0.75,0.75,0.75,0.6,0,0,0,24.784528970718384,True,
277,qwen3-14b,with_desc,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.75,0,0,0,21.20894455909729,True,
278,qwen3-14b,with_desc,0.0,0.7142857142857143,1.0,0.7142857142857143,0.8333333333333333,0.7142857142857143,-2,0,0,14.724568843841553,True,
279,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,11.672051191329956,True,
280,qwen3-14b,with_desc,0.0,0.8,0.8,0.8,0.8000000000000002,0.6666666666666666,0,0,0,15.563570261001589,True,
281,qwen3-14b,with_desc,0.0,0.4,0.4,0.4,0.4000000000000001,0.25,0,0,0,27.82658863067627,True,
282,qwen3-14b,with_desc,0.0,0.5,0.6,0.5,0.5454545454545454,0.375,-1,0,0,23.164499282836918,True,
283,qwen3-14b,with_desc,0.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6923076923076923,0,0,0,15.253772735595703,True,
284,qwen3-14b,with_desc,0.0,0.6,0.6,0.6,0.6,0.42857142857142855,0,0,0,26.62055540084839,True,
285,qwen3-14b,with_desc,0.0,0.2,0.2,0.2,0.20000000000000004,0.1111111111111111,0,0,0,20.17636775970459,True,
286,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,17.73912501335144,True,
287,qwen3-14b,with_desc,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5555555555555556,0,0,0,41.36247706413269,True,
288,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,18.40092396736145,True,
289,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,41.21751642227173,True,
290,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.465993165969849,True,
291,qwen3-14b,with_desc,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.75,0,0,0,11.21377944946289,True,
292,qwen3-14b,with_desc,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.38461538461538464,0,0,0,21.34692597389221,True,
293,qwen3-14b,with_desc,0.0,0.4,0.5,0.4,0.4444444444444445,0.2857142857142857,-1,0,0,22.618788480758667,True,
294,qwen3-14b,with_desc,0.0,0.6666666666666666,0.8,0.6666666666666666,0.7272727272727272,0.5714285714285714,-1,0,0,11.88643717765808,True,
295,qwen3-14b,with_desc,0.0,0.8,0.8,0.8,0.8000000000000002,0.6666666666666666,0,0,0,13.12511944770813,True,
296,qwen3-14b,with_desc,0.0,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.4444444444444444,-1,0,0,11.24655818939209,True,
297,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,13.920005083084106,True,
298,qwen3-14b,with_desc,0.0,0.8333333333333334,1.0,0.8333333333333334,0.9090909090909091,0.8333333333333334,-1,0,0,11.060718774795532,True,
299,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,11.157389640808104,True,
300,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,27.33948564529419,True,
301,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,13.99593710899353,True,
302,qwen3-14b,with_desc,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0,0,0,30.132957696914676,True,
303,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,13.10455560684204,True,
304,qwen3-14b,with_desc,0.0,0.75,0.75,0.75,0.75,0.6,0,0,0,40.345621824264526,True,
305,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,11.567327737808228,True,
306,qwen3-14b,with_desc,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5555555555555556,0,0,0,24.978869915008545,True,
307,qwen3-14b,with_desc,0.0,0.875,1.0,0.875,0.9333333333333333,0.875,-1,0,0,13.81905221939087,True,
308,qwen3-14b,with_desc,0.0,0.8,0.8,0.8,0.8000000000000002,0.6666666666666666,0,0,0,18.43137097358704,True,
309,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.110353231430054,True,
310,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,7.7732319831848145,True,
311,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.38539218902588,True,
312,qwen3-14b,with_desc,0.0,0.3333333333333333,0.5,0.3333333333333333,0.4,0.25,-3,0,0,26.6016309261322,True,
313,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,11.291906118392944,True,
314,qwen3-14b,with_desc,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5555555555555556,0,0,0,18.28992247581482,True,
315,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.33070468902588,True,
316,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,23.27870082855225,True,
317,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.658663749694824,True,
318,qwen3-14b,with_desc,0.0,0.75,0.75,0.75,0.75,0.6,0,0,0,15.097710371017456,True,
319,qwen3-14b,with_desc,0.0,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.4444444444444444,-1,0,0,12.654277801513672,True,
320,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,15.870379209518433,True,
321,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.0280921459198,True,
322,qwen3-14b,with_desc,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0,0,0,38.30198073387146,True,
323,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.338181734085085,True,
324,qwen3-14b,with_desc,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0,0,0,16.99014377593994,True,
325,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.257643938064575,True,
326,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,7.570396184921265,True,
327,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,7.898998975753784,True,
328,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.363428115844727,True,
329,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.908588409423828,True,
330,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.323248863220217,True,
331,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.732969522476196,True,
332,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.394877672195435,True,
333,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,15.978860139846802,True,
334,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,17.4041965007782,True,
335,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,16.59749436378479,True,
336,qwen3-14b,with_desc,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0,0,0,22.304676294326782,True,
337,qwen3-14b,with_desc,0.0,0.6,0.75,0.6,0.6666666666666665,0.5,-1,0,0,17.506148099899292,True,
338,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.050958395004272,True,
339,qwen3-14b,with_desc,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.486129999160767,True,
340,qwen3-14b,with_desc,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11.967242002487184,True,
341,qwen3-14b,with_desc,0.0,0.8571428571428571,1.0,0.8571428571428571,0.923076923076923,0.8571428571428571,-1,0,0,8.82850432395935,True,
342,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.277434587478638,True,
343,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,7.144906044006348,True,
344,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.950313091278076,True,
345,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.71061110496521,True,
346,qwen3-14b,with_desc,0.0,0.8,0.8,0.8,0.8000000000000002,0.6666666666666666,0,0,0,21.966424465179443,True,
347,qwen3-14b,with_desc,0.0,0.8571428571428571,1.0,0.8571428571428571,0.923076923076923,0.8571428571428571,-1,0,0,16.66282868385315,True,
348,qwen3-14b,with_desc,0.0,0.5,1.0,0.5,0.6666666666666666,0.5,-4,0,0,24.21808266639709,True,
349,qwen3-14b,with_desc,0.0,0.75,0.8571428571428571,0.75,0.7999999999999999,0.6666666666666666,-1,0,0,8.955702066421509,True,
350,qwen3-14b,with_desc,0.0,0.625,0.8333333333333334,0.625,0.7142857142857143,0.5555555555555556,-2,0,0,25.86529278755188,True,
351,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,13.319716930389404,True,
352,qwen3-14b,with_desc,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.75,0,0,0,26.50762104988098,True,
353,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,14.812747478485107,True,
354,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,15.751464128494264,True,
355,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,15.29742693901062,True,
356,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.236571788787842,True,
357,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.196717739105225,True,
358,qwen3-14b,with_desc,0.0,0.8,0.8,0.8,0.8000000000000002,0.6666666666666666,0,0,0,44.99473214149475,True,
359,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,14.030711889266968,True,
360,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,19.394582271575928,True,
361,qwen3-14b,with_desc,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0,0,0,18.379222631454468,True,
362,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.980767488479614,True,
363,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,7.093228816986084,True,
364,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.367637395858765,True,
365,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,20.084659814834595,True,
366,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,20.219545125961304,True,
367,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.679615020751951,True,
368,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,11.468696117401125,True,
369,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.59689164161682,True,
370,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,27.978313207626343,True,
371,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,11.201974630355837,True,
372,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.547118425369264,True,
373,qwen3-14b,with_desc,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0,0,0,20.890185356140137,True,
374,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.919931888580322,True,
375,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.54661774635315,True,
376,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.409696578979492,True,
377,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.079371929168701,True,
378,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,14.139361381530762,True,
379,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.42578911781311,True,
380,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,14.737082242965698,True,
381,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,22.004932403564453,True,
382,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.978991031646729,True,
383,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.710590600967407,True,
384,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.087365865707397,True,
385,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,7.947806119918823,True,
386,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,12.017956495285034,True,
387,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,18.239293813705444,True,
388,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,17.61121964454651,True,
389,qwen3-14b,with_desc,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0,0,0,15.8710298538208,True,
390,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.828142642974854,True,
391,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,22.63571524620056,True,
392,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.92777132987976,True,
393,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.213882207870483,True,
394,qwen3-14b,with_desc,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.441214323043823,True,
395,qwen3-14b,with_desc,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0,0,0,13.72035813331604,True,
396,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,13.31095838546753,True,
397,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.312868595123293,True,
398,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.497078657150269,True,
399,qwen3-14b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,9.88028335571289,True,
400,qwen3-14b,with_desc,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0,0,0,31.484598875045776,True,
1,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2058022022247314,True,
2,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1899890899658203,True,
3,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.2168874740600586,True,
4,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1909983158111572,True,
5,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.1907742023468017,True,
6,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,7.552503824234009,True,
7,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,18.832817316055294,True,
8,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,8.999305963516235,True,
9,qwen3-32b,with_desc,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0,0,0,13.614223718643188,True,
10,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,14.90463399887085,True,
11,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,6.809534072875977,True,
12,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,6.940340518951416,True,
13,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,11.270423889160156,True,
14,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,10.543659687042236,True,
15,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,7.689257383346558,True,
16,qwen3-32b,with_desc,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,6.235105037689209,True,
