id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
281,household,"[""government""]",1,"household, house, father, servant, father, father, housekeeper","[""team"", ""family"", ""garden"", ""machine"", ""orchestra"", ""school"", ""company"", ""beehive"", ""kitchen"", ""car"", ""nest"", ""club"", ""workshop"", ""farm"", ""circle"", ""village"", ""library"", ""playground"", ""market"", ""camp""]","[""team, office, captain, assistant, captain, captain, administrator"", ""family, home, dad, nanny, dad, dad, mom"", ""garden, shed, gardener, laborer, gardener, gardener, groundskeeper"", ""system, chassis, operator, robot, operator, operator, maintenance crew"", ""orchestra, concert hall, conductor, stagehand, conductor, conductor, stage manager"", ""school, classroom, principal, janitor, principal, principal, custodian"", ""company, office, CEO, employee, CEO, CEO, facilities manager"", ""colony, hive, king, worker, king, king, nurse"", ""kitchen, kitchen, head chef, kitchen staff, head chef, head chef, kitchen manager"", ""vehicle, car body, driver, co-pilot, driver, driver, mechanic"", ""nest, nest, mother bird, none, mother bird, mother bird, none"", ""club, clubhouse, president, staff, president, president, maintenance"", ""workshop, workshop, foreman, apprentice, foreman, foreman, maintenance staff"", ""farm, barn, farmer, farmhand, farmer, farmer, farm manager"", ""circle, center, radius, circumference, radius, radius, diameter"", ""village, hut, chief, villager, chief, chief, caretaker"", ""library, building, librarian, assistant, librarian, librarian, custodian"", ""playground, jungle gym, monitor, janitor, monitor, monitor, custodian"", ""market, store, CEO, employee, CEO, CEO, maintenance staff"", ""camp, tent, leader, scout, leader, leader, quartermaster""]",,success
282,disease,"[""poverty"", ""crime""]",2,"disease, doctor, doctor, patient, hospital, medicine, medicine, cure","[""fire"", ""bug"", ""storm"", ""weed"", ""crack"", ""leak"", ""virus"", ""rust"", ""hole"", ""mold"", ""pain"", ""trap"", ""shadow"", ""fog"", ""thorn"", ""blight"", ""snag"", ""bruise"", ""crack"", ""sickness""]","[""fire, firefighter, firefighter, victim, fire station, water, water, extinguish"", ""bug, debugger, debugger, program, repair shop, patch, patch, fix"", ""storm, meteorologist, meteorologist, community, shelter, precautions, precautions, calm"", ""weed, gardener, gardener, garden, nursery, herbicide, herbicide, removal"", ""crack, mechanic, mechanic, car, garage, lubricant, lubricant, repair"", ""leak, plumber, plumber, owner, repair shop, sealant, sealant, fix"", ""virus, antivirus software, antivirus software, computer, repair shop, antivirus program, antivirus program, removal of virus"", ""rust, mechanic, mechanic, car, garage, lubricant, lubricant, repair"", ""hole, repairman, repairman, object, repair shop, filler, filler, fix"", ""mold, exterminator, exterminator, infested area, decontamination facility, fungicide, fungicide, removal"", ""pain, analgesic, analgesic, sufferer, treatment center, pain reliever, pain reliever, relief"", ""prey, hunter, hunter, prey, trap, bait, bait, capture"", ""shadow, light source, light source, object, screen, illumination, illumination, removal of shadow"", ""fog, meteorologist, meteorologist, driver, service station, defroster, defroster, clear weather"", ""thorn, gardener, gardener, rose, garden, water, water, prune"", ""blight, gardener, gardener, plant, greenhouse, fungicide, fungicide, treatment"", ""snag, mechanic, mechanic, car, garage, tool, tool, fix"", ""bruise, nurse, nurse, patient, clinic, ice, ice, heal"", ""crack, mechanic, mechanic, car, garage, lubricant, lubricant, repair"", ""sickness, nurse, nurse, patient, clinic, treatment, treatment, recovery""]",,success
283,journey,"[""education"", ""illness"", ""love"", ""career""]",4,"journey, stop, station, vehicle, vehicle, vehicle, vehicle, landscape, destination, traveller, guide, driver, fuel, conductor","[""road trip"", ""train ride"", ""hiking trail"", ""bus route"", ""flight path"", ""river flow"", ""marathon"", ""boat voyage"", ""bike ride"", ""subway line"", ""car drive"", ""school day"", ""movie plot"", ""storybook"", ""garden path"", ""relay race"", ""road map"", ""train schedule"", ""bus stop"", ""travel diary""]","[""road trip, rest stop, rest stop, car, car, car, car, scenery, attraction, driver, GPS, driver, gasoline, navigator"", ""train ride, station stop, train station, train, train, train, train, countryside, final destination, passenger, train staff, train conductor, coal, train conductor"", ""hike, rest stop, trailhead, map, map, map, map, terrain, summit, hiker, trail guide, navigator, snacks, park ranger"", ""route, stop, bus stop, bus, bus, bus, bus, route scenery, final stop, passenger, bus driver, bus driver, gasoline, bus driver"", ""flight path, layover, airport, aircraft, aircraft, aircraft, aircraft, airspace, arrival airport, passenger, flight attendant, pilot, jet fuel, air traffic controller"", ""river flow, waterfall, riverbank, canoe, canoe, canoe, canoe, riverbed, ocean, swimmer, navigator, paddler, current, tides"", ""race, checkpoint, water station, boat, boat, boat, boat, course, finish line, runner, coach, pacemaker, energy gels, race director"", ""voyage, port, harbour, boat, boat, boat, boat, seascape, shore, passenger, navigator, captain, provisions, purser"", ""ride, rest stop, bike rack, bike, bike, bike, bike, trail, finish line, rider, route map, rider, water bottle, ride leader"", ""subway line, station, subway station, plane, plane, plane, plane, cityscape, neighborhood, commuter, map, conductor, electricity, train operator"", ""drive, stop, gas station, car, car, car, car, road, destination, driver, GPS, driver, gasoline, navigator"", ""school day, class, classroom, plane, plane, plane, plane, campus, classroom, student, teacher, bus driver, breakfast, principal"", ""storyline, plot point, act, style, style, style, style, setting, climax, protagonist, narrator, director, budget, producer"", ""story, chapter, page, book, book, book, book, setting, plot, reader, author, narrator, imagination, editor"", ""path, rest, garden, rake, rake, rake, rake, garden design, garden bed, gardener, gardening book, gardening tool, water, gardening expert"", ""race, handoff, checkpoint, runner, runner, runner, runner, track, finish line, team, coach, anchor, energy, team captain"", ""route, intersection, landmark, car, car, car, car, terrain, location, driver, navigator, pilot, gasoline, GPS"", ""trip, stop, station, train, train, train, train, route, destination, passenger, conductor, engineer, coal, conductor"", ""route, stop, bus stop, bus, bus, bus, bus, surroundings, final stop, passenger, bus driver, bus driver, gasoline, bus driver"", ""diary, entry, chapter, book, book, book, book, setting, plot, author, editor, narrator, inspiration, publisher""]",,success
284,food,"[""idea""]",1,"food, eating, digestion, feeding, feeding, food, cooking","[""fuel"", ""battery"", ""money"", ""water"", ""medicine"", ""tool"", ""energy"", ""gift"", ""seed"", ""building block"", ""ingredient"", ""spark"", ""battery"", ""resource"", ""power"", ""supply"", ""nutrient"", ""charge"", ""fuel tank"", ""source""]","[""fuel, refueling, combustion, refueling, refueling, fuel, processing"", ""charge, recharging, energy conversion, replenishment, replenishment, charge, activation"", ""money, spending, investment, earning, earning, money, budgeting"", ""water, drinking, absorption, irrigation, irrigation, water, purification"", ""medicine, taking, absorption, administering, administering, medicine, preparation"", ""equipment, using, processing, operating, operating, equipment, assembling"", ""fuel, consuming, conversion, recharging, recharging, fuel, processing"", ""gift, receiving, appreciation, giving, giving, gift, wrapping"", ""seed, planting, germination, nourishment, nourishment, seed, cultivation"", ""material, assembling, processing, supplying, supplying, material, manufacturing"", ""ingredient, mixing, blending, adding, adding, ingredient, preparing"", ""spark, igniting, burning, fueling, fueling, spark, heating"", ""charge, recharging, energy conversion, replenishment, replenishment, charge, activation"", ""resource, utilization, processing, allocation, allocation, resource, refinement"", ""energy, consuming, conversion, supplying, supplying, energy, generating"", ""commodity, consumption, processing, distribution, distribution, commodity, manufacturing"", ""nutrient, absorption, metabolism, uptake, uptake, nutrient, processing"", ""charge, receiving, storage, replenishing, replenishing, charge, converting"", ""fuel, refueling, combustion, refueling, refueling, fuel, ignition"", ""resource, acquiring, processing, supplying, supplying, resource, refining""]",,success
285,building,"[""theory"", ""family""]",2,"building, construction, construction, foundation, foundation, cement, block","[""house"", ""puzzle"", ""lego"", ""cake"", ""sandcastle"", ""nest"", ""scaffold"", ""bridge"", ""tower"", ""tent"", ""wall"", ""ship"", ""robot"", ""car"", ""tree"", ""book"", ""machine"", ""garden"", ""train"", ""castle""]","[""house, building, building, basement, basement, concrete, brick"", ""puzzle, assembly, assembly, base, base, glue, piece"", ""structure, assembly, assembly, baseplate, baseplate, glue, brick"", ""cake, baking, baking, base, base, icing, layer"", ""castle, building, building, base, base, water, mold"", ""nest, building, building, base, base, twigs, straw"", ""scaffold, assembly, assembly, base, base, joint, rung"", ""bridge, assembly, assembly, abutment, abutment, concrete, pier"", ""tower, erection, erection, base, base, mortar, stone"", ""tent, setup, setup, stakes, stakes, rope, fabric"", ""wall, erection, erection, base, base, mortar, brick"", ""hull, shipbuilding, shipbuilding, keel, keel, rivets, planks"", ""robot, manufacturing, manufacturing, base, base, metal, microchip"", ""car, manufacturing, manufacturing, chassis, chassis, steel, engine"", ""trunk, growth, growth, roots, roots, sap, cell"", ""book, writing, writing, outline, outline, glue, page"", ""engine, manufacturing, manufacturing, base, base, adhesive, component"", ""garden, planting, planting, soil, soil, mulch, stone"", ""locomotive, manufacturing, manufacturing, tracks, tracks, rails, wagon"", ""castle, siege, siege, moat, moat, stone, stone""]",,success
287,battle,"[""debate"", ""illness""]",2,"battle, soldier, ground, ground, weapon, weapon, weapon, battlefield, battlefield, victorious, tactic","[""game"", ""race"", ""chess"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm""]","[""match, player, field, field, equipment, equipment, equipment, arena, arena, winning, strategy"", ""race, runner, track, track, skill, skill, skill, stadium, stadium, winner, strategy"", ""game, piece, board, board, piece capability, piece capability, piece capability, board position, board position, checkmated, strategy"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction"", ""storm, raindrop, land, land, lightning, lightning, lightning, skies, skies, clear skies, wind direction""]",,success
288,weapon,"[""money""]",1,"weapon, fighter, fighter, war, war","[""tool"", ""shield"", ""armor"", ""arrow"", ""sword"", ""hammer"", ""bow"", ""trap"", ""net"", ""club"", ""spear"", ""catapult"", ""bomb"", ""tank"", ""gun"", ""fist"", ""knife"", ""lance"", ""cannon"", ""missile""]","[""tool, user, user, task, task"", ""shield, defender, defender, battle, battle"", ""shield, knight, knight, battle, battle"", ""arrow, archer, archer, hunt, hunt"", ""sword, warrior, warrior, battle, battle"", ""hammer, carpenter, carpenter, construction site, construction site"", ""bow, archer, archer, battle, battle"", ""trap, trapper, trapper, hunt, hunt"", ""net, fisherman, fisherman, fishing, fishing"", ""club, member, member, fight, fight"", ""spear, warrior, warrior, battle, battle"", ""projectile, operator, operator, siege, siege"", ""bomb, bomber, bomber, explosion, explosion"", ""tank, driver, driver, battlefield, battlefield"", ""gun, shooter, shooter, battle, battle"", ""fist, boxer, boxer, fight, fight"", ""blade, wielder, wielder, battle, battle"", ""lance, knight, knight, jousting tournament, jousting tournament"", ""cannon, gunner, gunner, battle, battle"", ""missile, pilot, pilot, battlefield, battlefield""]",,success
289,possession,"[""skill""]",1,"possession, owner, acquisition, acquisition, acquisition","[""Key"", ""Wallet"", ""Backpack"", ""House"", ""Car"", ""Pet"", ""Book"", ""Phone"", ""Clothes"", ""Toy"", ""Ticket"", ""Cup"", ""Bag"", ""Shoes"", ""Bike"", ""Wallet"", ""Garden"", ""Desk"", ""Phone"", ""Chair""]","[""key, keyholder, unlocking, unlocking, unlocking"", ""contents, owner, purchase, purchase, purchase"", ""backpack, backpack owner, packing, packing, packing"", ""house, homeowner, purchase, purchase, purchase"", ""vehicle, driver, purchase, purchase, purchase"", ""pet, pet owner, adoption, adoption, adoption"", ""book, reader, purchase, purchase, purchase"", ""phone, user, purchase, purchase, purchase"", ""wardrobe, wearer, purchase, purchase, purchase"", ""toy, child, purchase, purchase, purchase"", ""Ticket, Ticket Holder, Purchase, Purchase, Purchase"", ""cup, holder, purchase, purchase, purchase"", ""contents, carrier, loading, loading, loading"", ""pair, wearer, purchase, purchase, purchase"", ""bike, rider, purchase, purchase, purchase"", ""contents, owner, purchase, purchase, purchase"", ""garden, gardener, planting, planting, planting"", ""workspace, user, setup, setup, setup"", ""phone, user, purchase, purchase, purchase"", ""chair, user, purchase, purchase, purchase""]",,success
290,race,"[""competition""]",1,"race, racer, track, speed, setback","[""marathon"", ""relay"", ""sprint"", ""obstacle"", ""tug"", ""chase"", ""game"", ""contest"", ""match"", ""journey"", ""challenge"", ""puzzle"", ""climb"", ""racecar"", ""hurdles"", ""relay"", ""tournament"", ""battle"", ""raceway"", ""dash""]","[""marathon, runner, course, pace, obstacle"", ""relay, team, course, pace, hurdle"", ""sprint, sprinter, course, pace, obstacle"", ""obstacle course, participant, terrain, pace, hurdle"", ""tug, team, field, strength, obstacle"", ""chase, pursuer, terrain, pace, obstacle"", ""game, player, level, score, obstacle"", ""contest, competitor, venue, pace, obstacle"", ""match, player, court, pace, penalty"", ""trip, traveler, route, pace, obstacle"", ""challenge, competitor, obstacle, pace, hurdle"", ""game, player, board, pace, obstacle"", ""ascent, climber, route, pace, obstacle"", ""grand prix, driver, circuit, velocity, pit stop"", ""hurdles, athlete, course, pace, obstacle"", ""relay, team, course, pace, hurdle"", ""tournament, player, arena, pace, obstacle"", ""war, soldier, battlefield, tactics, obstacle"", ""raceway, driver, road, velocity, obstacle"", ""dash, runner, path, pace, obstacle""]",,success
292,liquid,"[""money"", ""knowledge""]",2,"liquid, pouring, flow, flux, flux, outflow, outflow, container, container, sea, source, pool","[""water"", ""honey"", ""juice"", ""milk"", ""oil"", ""rain"", ""river"", ""tea"", ""syrup"", ""lava"", ""wine"", ""soup"", ""ink"", ""steam"", ""blood"", ""dew"", ""cream"", ""broth"", ""gel"", ""nectar""]","[""water, stream, current, tide, tide, drainage, drainage, basin, basin, ocean, spring, lake"", ""honey, drizzling, oozing, stream, stream, drip, drip, honeycomb, honeycomb, apiary, beehive, honey pot"", ""juice, squeezing, stream, stream, stream, spill, spill, carton, carton, jug, bottle, jug"", ""milk, pouring milk, milk flow, milk flux, milk flux, milk outflow, milk outflow, carton, carton, dairy farm, cow, milk tank"", ""oil, drizzling, stream, gush, gush, leak, leak, tank, tank, reservoir, well, basin"", ""rain, downpour, stream, torrent, torrent, drainage, drainage, basin, basin, ocean, spring, puddle"", ""water, flowing, current, discharge, discharge, mouth, mouth, banks, banks, ocean, headwaters, lake"", ""tea, steeping, stream, brew, brew, overflow, overflow, teapot, teapot, ocean of flavors, tea leaves, cup"", ""syrup, drizzling, stream, stream, stream, drip, drip, bottle, bottle, jug, tap, puddle"", ""magma, erupting, streaming, discharge, discharge, effusion, effusion, volcano, volcano, oceanic crust, magma chamber, lava lake"", ""wine, decanting, stream, stream, stream, drainage, drainage, bottle, bottle, vineyard, vineyard, vat"", ""broth, ladling, stream, current, current, spill, spill, bowl, bowl, pot, recipe, ladle"", ""ink, writing, stream, current, current, bleed, bleed, inkwell, inkwell, ocean of ink, ink reservoir, ink puddle"", ""steam, venting, current, pressure, pressure, exhaust, exhaust, boiler, boiler, atmosphere, generator, reservoir"", ""blood, circulation, circulation, circulation, circulation, bleeding, bleeding, blood vessels, blood vessels, body, heart, arteries"", ""dew, falling, drip, accumulation, accumulation, runoff, runoff, leaf, leaf, atmosphere, evaporation, puddle"", ""cream, scooping, oozing, oozing, oozing, spilling, spilling, bowl, bowl, tub, carton, puddle"", ""broth, ladling, simmer, boil, boil, overflow, overflow, pot, pot, stockpot, recipe, bowl"", ""gel, squeezing, ooze, spread, spread, leakage, leakage, mold, mold, bath, packet, tub"", ""nectar, dripping, stream, stream, stream, discharge, discharge, flower, flower, garden, flower, petals""]",,success
294,hunt,"[""research"", ""business""]",2,"hunt, prey, prey, slay, field, hunter, weapon","[""fishing"", ""hide-and-seek"", ""tag"", ""chess"", ""trap"", ""soccer"", ""puzzle"", ""maze"", ""race"", ""capture"", ""search"", ""game"", ""explore"", ""tracking"", ""battle"", ""quest"", ""hideout"", ""ambush"", ""chase"", ""snare""]","[""fish, bait, bait, catch, water, fisherman, rod"", ""seek, hider, hider, tag, playing area, seeker, none"", ""chase, target, target, capture, arena, player, tool"", ""play, opponent, opponent, capture, board, player, piece"", ""set, bait, bait, capture, location, trapper, trap"", ""play, ball, ball, score, pitch, player, cleat"", ""solve, solution, solution, conquer, board, solver, strategy"", ""navigate, treasure, treasure, reach, path, player, tool"", ""compete, competitor, competitor, defeat, track, runner, equipment"", ""capture, target, target, apprehend, scene, pursuer, tool"", ""search, target, target, find, database, researcher, algorithm"", ""play, opponent, opponent, defeat, court, player, equipment"", ""explore, target, target, discover, territory, explorer, tool"", ""track, target, target, capture, terrain, tracker, tool"", ""fight, opponent, opponent, defeat, arena, warrior, arms"", ""pursue, objective, objective, vanquish, realm, adventurer, tool"", ""seek, target, target, capture, location, seeker, tool"", ""ambush, enemy, enemy, kill, battlefield, soldier, gun"", ""chase, target, target, catch, arena, chaser, tool"", ""set, catch, catch, trap, ground, trapper, snare""]",,success
296,boat,"[""marriage""]",1,"boat, passenger, shipwreck, storm, storm, sail, sail, rock, rock, anchor","[""car"", ""bus"", ""bicycle"", ""plane"", ""train"", ""umbrella"", ""tent"", ""sled"", ""raft"", ""canoe"", ""wheelbarrow"", ""shopping cart"", ""elevator"", ""skateboard"", ""sled"", ""glider"", ""helicopter"", ""ferry"", ""kayak"", ""submarine""]","[""car, driver, car crash, bad weather, bad weather, accelerate, accelerate, pothole, pothole, brake"", ""bus, commuter, accident, traffic jam, traffic jam, drive, drive, pothole, pothole, brake"", ""bicycle, rider, crash, rough terrain, rough terrain, pedal, pedal, pothole, pothole, brake"", ""plane, passenger, crash, turbulence, turbulence, wing, wing, turbulence, turbulence, landing gear"", ""train, commuter, derailment, turbulence, turbulence, locomotive, locomotive, tunnel, tunnel, brake"", ""umbrella, user, turn inside out, strong wind, strong wind, fabric, fabric, obstacle, obstacle, handle"", ""tent, camper, tent collapse, strong wind, strong wind, fabric, fabric, stone, stone, stake"", ""sled, rider, crash, avalanche, avalanche, slide, slide, boulder, boulder, brake"", ""raft, rider, crash, gust, gust, paddle, paddle, log, log, rope"", ""canoe, paddler, capsize, rough waters, rough waters, paddle, paddle, obstacle, obstacle, shore"", ""wheelbarrow, cargo, accident, obstacle, obstacle, wheel, wheel, bump, bump, brake"", ""cart, customer, accident, crowd, crowd, wheel, wheel, obstacle, obstacle, brake"", ""elevator car, passenger, mechanical failure, power outage, power outage, counterweight, counterweight, obstacle, obstacle, brake"", ""skateboard, rider, crash, rough terrain, rough terrain, glide, glide, obstacle, obstacle, brake"", ""sled, rider, crash, avalanche, avalanche, slide, slide, boulder, boulder, brake"", ""glider, pilot, crash, turbulence, turbulence, wing, wing, mountain, mountain, landing gear"", ""helicopter, passenger, crash, turbulence, turbulence, rotor, rotor, mountain, mountain, landing gear"", ""ferry, commuter, accident, bad weather, bad weather, route, route, obstacle, obstacle, dock"", ""kayak, paddler, capsize, rough waters, rough waters, paddle, paddle, obstacle, obstacle, shore"", ""submarine, crew, crash, turbulence, turbulence, propeller, propeller, obstacle, obstacle, ballast""]",,success
298,ship,"[""nation""]",1,"ship, captain, crew, passenger, storm, forecast","[""bus"", ""train"", ""airplane"", ""car"", ""bicycle"", ""submarine"", ""ferry"", ""canoe"", ""hot air balloon"", ""taxi"", ""school"", ""office"", ""hotel"", ""theater"", ""restaurant"", ""orchestra"", ""team"", ""family"", ""garden"", ""castle""]","[""bus, driver, staff, rider, traffic, schedule"", ""train, conductor, staff, commuter, delay, schedule"", ""airplane, pilot, flight attendants, passenger, turbulence, weather report"", ""car, driver, passengers, rider, traffic, GPS navigation"", ""bicycle, rider, passengers, rider, traffic, route"", ""submarine, commander, team, diver, current, sonar"", ""ferry, captain, crew, commuter, storm, forecast"", ""canoe, paddler, passengers, rider, rough waters, weather conditions"", ""balloon, pilot, ground crew, rider, turbulence, weather report"", ""taxi, driver, dispatcher, rider, traffic, ETA"", ""school, principal, teachers, student, bullying, curriculum"", ""company, CEO, employees, client, crisis, projection"", ""hotel, manager, staff, guest, emergency, schedule"", ""theater, director, stagehands, audience, drama, script"", ""restaurant, head chef, staff, customer, rush hour, reservation book"", ""orchestra, conductor, musicians, audience, criticism, review"", ""team, coach, players, fan, adversity, game plan"", ""family, father, relatives, child, conflict, planning"", ""garden, gardener, gardeners, visitor, pests, weather"", ""castle, king, knights, guest, siege, prophecy""]",,success
299,family,"[""nation"", ""state""]",2,"family, father, children, disobedience, punishment, nurture","[""team"", ""garden"", ""nest"", ""circle"", ""tree"", ""house"", ""pack"", ""club"", ""family"", ""family"", ""family"", ""family"", ""family"", ""family"", ""family"", ""family"", ""family"", ""family"", ""family"", ""family""]","[""team, coach, players, unsportsmanlike conduct, penalty, mentorship"", ""garden, gardener, plants, weeds, pruning, watering"", ""nest, male bird, chicks, fleeing, withholding food, brooding"", ""center, radius, circumference, tangents, chord, arc"", ""trunk, root, leaves, pests, pruning, watering"", ""household, architect, inhabitants, trespassing, eviction, maintenance"", ""pack, alpha, pups, defiance, discipline, care"", ""team, president, members, infraction, penalty, support"", ""family, father, children, disobedience, punishment, nurture"", ""family, father, children, disobedience, punishment, nurture"", ""family, father, children, disobedience, punishment, nurture"", ""family, father, children, disobedience, punishment, nurture"", ""family, father, children, disobedience, punishment, nurture"", ""family, father, children, disobedience, punishment, nurture"", ""family, father, children, disobedience, punishment, nurture"", ""family, father, children, disobedience, punishment, nurture"", ""family, father, children, disobedience, punishment, nurture"", ""family, father, children, disobedience, punishment, nurture"", ""family, father, children, disobedience, punishment, nurture"", ""family, father, children, disobedience, punishment, nurture""]",,success
300,husbandry,"[""faith""]",1,"husbandry, herder, sheep, mastery, slaughter, herd","[""gardening"", ""farming"", ""parenting"", ""coaching"", ""teaching"", ""cooking"", ""gardener"", ""shepherd"", ""caretaking"", ""training"", ""breeding"", ""fishing"", ""nurturing"", ""harvesting"", ""gardener"", ""caretaker"", ""ranching"", ""fostering"", ""managing"", ""cultivating""]","[""gardening, gardener, plants, cultivation, harvesting, crop"", ""farming, farmer, crops, cultivation, harvest, fields"", ""parenting, parent, child, guidance, discipline, family"", ""coaching, coach, player, expertise, elimination, team"", ""teaching, teacher, students, expertise, evaluation, class"", ""cooking, chef, ingredients, technique, preparation, menu"", ""gardening, gardener, plants, cultivation, harvesting, garden"", ""shepherding, shepherd, flock, care, harvest, flock"", ""caretaking, caretaker, child, responsibility, discipline, family"", ""training, trainer, trainee, expertise, graduation, class"", ""breeding, breeder, offspring, control, culling, stock"", ""fishing, fisherman, fish, skill, catch, school"", ""care, nurturer, child, guidance, discipline, family"", ""harvesting, farmer, crop, cultivation, reaping, yield"", ""gardening, gardener, plants, cultivation, harvesting, garden"", ""care, nurse, patient, expertise, treatment, ward"", ""ranching, rancher, cattle, management, harvesting, livestock"", ""fostering, caregiver, child, nurturing, adoption, family"", ""managing, manager, team, leadership, firing, staff"", ""cultivating, farmer, crops, expertise, harvest, field""]",,success
301,beast,"[""crime""]",1,"beast, prey, capture, cage, hunt, killing","[""lion"", ""wolf"", ""tiger"", ""bear"", ""eagle"", ""shark"", ""snake"", ""fox"", ""hawk"", ""panther"", ""crocodile"", ""cheetah"", ""hyena"", ""leopard"", ""owl"", ""bobcat"", ""jaguar"", ""lynx"", ""vulture"", ""python""]","[""lion, antelope, pounce, enclosure, stalk, maul"", ""wolf, sheep, trap, den, stalk, attack"", ""tiger, deer, pounce, enclosure, stalk, maul"", ""bear, salmon, trap, den, forage, mauling"", ""eagle, small mammal, talons, nest, soar, talon strike"", ""shark, fish, catch, tank, stalk, attack"", ""snake, rodent, constrict, terrarium, stalk, venom"", ""fox, rabbit, trap, den, stalk, pounce"", ""hawk, small bird, talons, nest, dive, talon strike"", ""panther, deer, trap, enclosure, stalk, pounce"", ""crocodile, fish, snatch, enclosure, stalk, devouring"", ""cheetah, antelope, pounce, enclosure, stalk, attack"", ""hyena, antelope, ambush, den, stalk, maul"", ""leopard, deer, pounce, enclosure, stalk, attack"", ""owl, mouse, talons, nest, fly, pecking"", ""bobcat, small mammal, pounce, enclosure, stalk, attack"", ""jaguar, target, seize, enclosure, stalk, attack"", ""lynx, rabbit, pounce, den, stalk, kill"", ""vulture, carcass, scavenge, nest, scour, feeding"", ""python, mouse, coil, enclosure, stalk, constrict""]",,success
308,hunger,"[""ambition""]",1,"hunger, food, food, satiation, satiation, scarcity, starvation","[""thirst"", ""fuel"", ""battery"", ""empty tank"", ""alarm"", ""need"", ""craving"", ""gap"", ""void"", ""signal"", ""pressure"", ""demand"", ""emptiness"", ""call"", ""urge"", ""hunger pangs"", ""deficit"", ""shortage"", ""lack"", ""neediness""]","[""thirst, water, water, quenching, quenching, drought, dehydration"", ""emptiness, fuel, fuel, full tank, full tank, shortage, running on fumes"", ""drainage, charge, charge, full, full, low battery, dead battery"", ""empty, gas, gas, full, full, low fuel, tank dry"", ""alert, battery, battery, silence, silence, low power, dead"", ""need, resource, resource, fulfillment, fulfillment, shortage, deprivation"", ""craving, snack, snack, satisfaction, satisfaction, shortage, extreme craving"", ""void, bridge, bridge, closure, closure, chasm, abyss"", ""emptiness, matter, matter, fullness, fullness, sparsity, desolation"", ""noise, signal, signal, clarity, clarity, interference, static"", ""pressure, force, force, release, release, intensity, crisis"", ""demand, supply, supply, fulfillment, fulfillment, shortage, deprivation"", ""emptiness, content, content, fullness, fullness, void, desolation"", ""hang up, connection, connection, answer, answer, disconnection, dropped call"", ""urge, stimulus, stimulus, satisfaction, satisfaction, deprivation, extreme deprivation"", ""craving, snack, snack, fullness, fullness, emptiness, extreme craving"", ""deficit, funds, funds, surplus, surplus, shortage, bankruptcy"", ""shortage, supply, supply, satisfaction, satisfaction, deficit, depletion"", ""emptiness, resource, resource, fulfillment, fulfillment, shortage, depletion"", ""need, resource, resource, fulfillment, fulfillment, shortage, deprivation""]",,success
