id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
264,buying an item,"[""accepting a belief""]",1,,"[""trading cards"", ""vending machine"", ""library checkout"", ""ticket booth"", ""farmers market"", ""garage sale"", ""restaurant order"", ""gift exchange"", ""online shopping"", ""auction bidding"", ""payphone call"", ""bus fare"", ""movie rental"", ""ice cream stand"", ""parking meter"", ""candy store"", ""ticket purchase"", ""car wash"", ""coffee shop"", ""farm stand""]",[],,success
265,grounds for a building,"[""reasons for a theory""]",1,,"[""roots"", ""base"", ""platform"", ""foundation"", ""bedrock"", ""soil"", ""anchor"", ""footing"", ""pillar"", ""frame"", ""groundwork"", ""cornerstone"", ""support"", ""floor"", ""pedestal"", ""baseboard"", ""substructure"", ""earth"", ""bed"", ""plinth""]",[],,success
266,impediments to travel,"[""difficulties""]",1,,"[""Roadblock"", ""Traffic jam"", ""Detour"", ""Toll booth"", ""Checkpoint"", ""Broken bridge"", ""Flooded street"", ""Construction zone"", ""Locked gate"", ""Snowdrift"", ""Fallen tree"", ""Flat tire"", ""Heavy fog"", ""Rail crossing"", ""Border fence"", ""Speed bump"", ""Closed tunnel"", ""Steep hill"", ""Broken traffic light"", ""Narrow path""]",[],,success
267,money,"[""time""]",1,,"[""Tokens"", ""Points"", ""Tickets"", ""Credits"", ""Chips"", ""Stamps"", ""Coupons"", ""Vouchers"", ""Barter"", ""Fuel"", ""Keys"", ""Tickets"", ""Score"", ""Tokens"", ""Tokens"", ""Points"", ""Tokens"", ""Tokens"", ""Tokens"", ""Tokens""]",[],,success
268,seeds,"[""ideas""]",1,,"[""egg"", ""blueprint"", ""package"", ""starter"", ""kit"", ""container"", ""recipe"", ""time capsule"", ""embryo"", ""capsule"", ""parcel"", ""vault"", ""box"", ""plan"", ""shell"", ""core"", ""seedling"", ""nut"", ""pod"", ""kernel""]",[],,success
269,machine,"[""mind"", ""politics""]",2,,"[""Clock"", ""Bicycle"", ""Car"", ""Elevator"", ""Fan"", ""Washing machine"", ""Typewriter"", ""Camera"", ""Printer"", ""Robot"", ""Microwave"", ""Drill"", ""Blender"", ""Vacuum"", ""Train"", ""Calculator"", ""Mixer"", ""Conveyor"", ""Toaster"", ""Clockwork""]",[],,success
270,object,"[""idea""]",1,,"[""Toy"", ""Book"", ""Chair"", ""Cup"", ""Pen"", ""Phone"", ""Ball"", ""Key"", ""Box"", ""Shoe"", ""Table"", ""Lamp"", ""Hat"", ""Bottle"", ""Clock"", ""Wallet"", ""Glasses"", ""Car"", ""Door"", ""Bag""]",[],,success
271,following,"[""understanding""]",1,,"[""Shadow"", ""Echo"", ""Trail"", ""Path"", ""Footsteps"", ""Ribbon"", ""Stream"", ""Train"", ""River"", ""Line"", ""Tail"", ""Signal"", ""Track"", ""Wave"", ""Chain"", ""Thread"", ""Ribbon"", ""Light"", ""Smoke"", ""Pulse""]",[],,success
272,seeing,"[""understanding""]",1,,"[""Window"", ""Camera"", ""Flashlight"", ""Mirror"", ""Lens"", ""Screen"", ""Map"", ""Radar"", ""Periscope"", ""Spotlight"", ""Magnifying glass"", ""Binoculars"", ""Projector"", ""Eyehole"", ""Viewfinder"", ""Glasses"", ""Telescope"", ""Picture"", ""Screen door"", ""Peep hole""]",[],,success
273,theatre,"[""life"", ""politics""]",2,,"[""Movie"", ""Concert"", ""Playground"", ""Storybook"", ""Puppet"", ""Dance"", ""Circus"", ""Museum"", ""Carnival"", ""Parade"", ""Festival"", ""Gallery"", ""Opera"", ""Show"", ""Exhibit"", ""Fair"", ""Symphony"", ""Pageant"", ""Rehearsal"", ""Stage""]",[],,success
274,bloom,"[""innovation""]",1,,"[""Sunrise"", ""Butterfly"", ""Fireworks"", ""Cake"", ""Bubble"", ""Smile"", ""Seedling"", ""Rainbow"", ""Balloon"", ""Star"", ""Spark"", ""Nest"", ""Wave"", ""Lightbulb"", ""Fruit"", ""Cloud"", ""Fire"", ""Leaf"", ""Snowflake"", ""Music""]",[],,success
275,blossom,"[""innovation""]",1,,"[""flower"", ""butterfly"", ""sunrise"", ""firework"", ""bubble"", ""seedling"", ""smile"", ""rainbow"", ""candle"", ""balloon"", ""pearl"", ""star"", ""kite"", ""nest"", ""shell"", ""leaf"", ""snowflake"", ""fruit"", ""cloud"", ""wave""]",[],,success
276,flower,"[""innovation""]",1,,"[""butterfly"", ""sunrise"", ""candle"", ""jewel"", ""balloon"", ""firework"", ""star"", ""feather"", ""ribbon"", ""shell"", ""kite"", ""snowflake"", ""peacock"", ""lantern"", ""parasol"", ""fan"", ""crown"", ""buttercup"", ""leaf"", ""ballerina""]",[],,success
277,mountain,"[""career""]",1,,"[""hill"", ""pyramid"", ""castle"", ""iceberg"", ""volcano"", ""tower"", ""tree"", ""skyscraper"", ""sand dune"", ""wave"", ""cliff"", ""mound"", ""rock"", ""boulder"", ""staircase"", ""needle"", ""spire"", ""cone"", ""peak"", ""pillar""]",[],,success
278,hill,"[""career""]",1,,"[""mound"", ""bump"", ""dune"", ""knoll"", ""rise"", ""heap"", ""pile"", ""ridge"", ""bank"", ""hillock"", ""promontory"", ""swelling"", ""hump"", ""tor"", ""escarpment"", ""plateau"", ""bluff"", ""knob"", ""crest"", ""upland""]",[],,success
279,slope,"[""career""]",1,,"[""ramp"", ""hill"", ""stairs"", ""slide"", ""incline"", ""mountain"", ""roof"", ""escalator"", ""ladder"", ""wave"", ""path"", ""rampart"", ""slopeboard"", ""bank"", ""rising road"", ""dune"", ""slideboard"", ""inclined plane"", ""rising sun"", ""curved path""]",[],,success
280,organism,"[""society""]",1,,"[""machine"", ""city"", ""team"", ""factory"", ""computer"", ""car"", ""house"", ""robot"", ""plant"", ""organ"", ""cell"", ""network"", ""ecosystem"", ""engine"", ""organism"", ""family"", ""machine"", ""body"", ""system"", ""organism""]",[],,success
281,household,"[""government""]",1,,"[""team"", ""garden"", ""machine"", ""family"", ""city"", ""ecosystem"", ""workshop"", ""school"", ""orchestra"", ""factory"", ""club"", ""village"", ""computer"", ""library"", ""market"", ""ship"", ""nest"", ""playground"", ""camp"", ""network""]",[],,success
282,disease,"[""poverty"", ""crime""]",2,,"[""Rust"", ""Weeds"", ""Virus"", ""Pothole"", ""Fire"", ""Mold"", ""Leak"", ""Crack"", ""Spoilage"", ""Bug"", ""Blight"", ""Decay"", ""Infection"", ""Fault"", ""Contamination"", ""Parasite"", ""Corrosion"", ""Tumor"", ""Blockage"", ""Damage""]",[],,success
283,journey,"[""education"", ""illness"", ""love"", ""career""]",4,,"[""roadtrip"", ""hike"", ""voyage"", ""path"", ""adventure"", ""race"", ""exploration"", ""walk"", ""cruise"", ""commute"", ""tour"", ""quest"", ""drive"", ""flight"", ""sail"", ""trek"", ""ride"", ""march"", ""journey"", ""expedition""]",[],,success
284,food,"[""idea""]",1,,"[""Fuel"", ""Battery"", ""Money"", ""Water"", ""Medicine"", ""Tool"", ""Energy"", ""Gift"", ""Seed"", ""Building"", ""Fire"", ""Battery"", ""Supply"", ""Resource"", ""Medicine"", ""Fuel"", ""Ingredient"", ""Nourishment"", ""Snack"", ""Meal""]",[],,success
285,building,"[""theory"", ""family""]",2,,"[""Lego"", ""Puzzle"", ""Cake"", ""Sandcastle"", ""Nest"", ""Robot"", ""Tower"", ""Bridge"", ""Ship"", ""House"", ""Fort"", ""Tent"", ""Garden"", ""Car"", ""Book"", ""Machine"", ""City"", ""Treehouse"", ""Maze"", ""Castle""]",[],,success
287,battle,"[""debate"", ""illness""]",2,,"[""game"", ""race"", ""storm"", ""chess"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm"", ""storm""]",[],,success
288,weapon,"[""money""]",1,,"[""tool"", ""shield"", ""hammer"", ""arrow"", ""sword"", ""bow"", ""trap"", ""net"", ""club"", ""axe"", ""slingshot"", ""dagger"", ""catapult"", ""fist"", ""lance"", ""whip"", ""cannon"", ""bomb"", ""spear"", ""shield""]",[],,success
289,possession,"[""skill""]",1,,"[""Key"", ""Wallet"", ""Backpack"", ""House"", ""Car"", ""Phone"", ""Book"", ""Clothes"", ""Pet"", ""Desk"", ""Locker"", ""Safe"", ""Ticket"", ""Badge"", ""Cupboard"", ""Toolbox"", ""Wallet"", ""Backyard"", ""Garden"", ""Closet""]",[],,success
290,race,"[""competition""]",1,,"[""Marathon"", ""Relay"", ""Sprint"", ""Obstacle"", ""Hurdles"", ""Track"", ""Finish"", ""Start"", ""Lap"", ""Racecar"", ""Turtle"", ""Rabbit"", ""Racehorse"", ""Swimming"", ""Cycling"", ""Raceway"", ""Flag"", ""Timer"", ""Winner"", ""Runner""]",[],,success
292,liquid,"[""money"", ""knowledge""]",2,,"[""water"", ""juice"", ""milk"", ""oil"", ""honey"", ""syrup"", ""tea"", ""coffee"", ""wine"", ""soup"", ""rain"", ""river"", ""lava"", ""ink"", ""blood"", ""perfume"", ""soap"", ""cream"", ""gel"", ""dew""]",[],,success
294,hunt,"[""research"", ""business""]",2,,"[""Fishing"", ""Treasure"", ""Hide-and-seek"", ""Tag"", ""Puzzle"", ""Race"", ""Exploration"", ""Quest"", ""Tracking"", ""Foraging"", ""Detective"", ""Chase"", ""Search"", ""Adventure"", ""Capture"", ""Game"", ""Trap"", ""Hiking"", ""Scavenger"", ""Expedition""]",[],,success
296,boat,"[""marriage""]",1,,"[""car"", ""bicycle"", ""sled"", ""airplane"", ""canoe"", ""raft"", ""train"", ""bus"", ""skateboard"", ""wheelbarrow"", ""shopping cart"", ""ferry"", ""submarine"", ""horse"", ""rollerblade"", ""wagon"", ""sled dog"", ""hot air balloon"", ""surfboard"", ""kayak""]",[],,success
298,ship,"[""nation""]",1,,"[""car"", ""bus"", ""train"", ""plane"", ""bicycle"", ""truck"", ""canoe"", ""submarine"", ""ferry"", ""raft"", ""sled"", ""wagon"", ""helicopter"", ""skateboard"", ""cart"", ""scooter"", ""hovercraft"", ""yacht"", ""kayak"", ""glider""]",[],,success
299,family,"[""nation"", ""state""]",2,,"[""team"", ""garden"", ""circle"", ""nest"", ""web"", ""tree"", ""house"", ""pack"", ""chain"", ""family"", ""family"", ""family"", ""family"", ""family"", ""family"", ""family"", ""family"", ""family"", ""family"", ""family""]",[],,success
300,husbandry,"[""faith""]",1,,"[""gardening"", ""farming"", ""cooking"", ""babysitting"", ""teaching"", ""cleaning"", ""nurturing"", ""training"", ""breeding"", ""watering"", ""feeding"", ""building"", ""repairing"", ""organizing"", ""gardener"", ""caretaking"", ""harvesting"", ""planting"", ""pruning"", ""fostering""]",[],,success
301,beast,"[""crime""]",1,,"[""lion"", ""tiger"", ""bear"", ""wolf"", ""elephant"", ""rhino"", ""buffalo"", ""shark"", ""eagle"", ""cobra"", ""gorilla"", ""crocodile"", ""panther"", ""bison"", ""hyena"", ""moose"", ""jaguar"", ""leopard"", ""cougar"", ""buffalo""]",[],,success
308,hunger,"[""ambition""]",1,,"[""thirst"", ""battery"", ""fuel"", ""empty tank"", ""alarm"", ""low gas"", ""empty stomach"", ""need sleep"", ""empty wallet"", ""signal light"", ""craving"", ""empty cup"", ""low energy"", ""empty jar"", ""hunger pangs"", ""empty fridge"", ""need water"", ""empty gas tank"", ""low fuel"", ""empty tank gauge""]",[],,success
309,courtship,"[""politics""]",1,,"[""Dance"", ""Handshake"", ""Gift"", ""Invitation"", ""Flirting"", ""Conversation"", ""Game"", ""Song"", ""Puzzle"", ""Performance"", ""Greeting"", ""Court"", ""Signal"", ""Offer"", ""Trial"", ""Negotiation"", ""Display"", ""Journey"", ""Meeting"", ""Proposal""]",[],,success
310,commerce,"[""love""]",1,,"[""market"", ""bazaar"", ""store"", ""shop"", ""exchange"", ""trade"", ""mall"", ""auction"", ""cart"", ""cashier"", ""barter"", ""vendor"", ""checkout"", ""catalog"", ""receipt"", ""delivery"", ""inventory"", ""salesman"", ""advertisement"", ""currency""]",[],,success
311,train,"[""society"", ""signal""]",2,,"[""bus"", ""snake"", ""caterpillar"", ""caterpillar track"", ""conveyor"", ""rollercoaster"", ""subway"", ""tram"", ""pipeline"", ""caterpillar toy"", ""line"", ""caravan"", ""caterpillar robot"", ""caterpillar chain"", ""caterpillar belt"", ""caterpillar movement"", ""caterpillar segments"", ""caterpillar body"", ""caterpillar legs"", ""caterpillar crawl""]",[],,success
314,game,"[""politics"", ""marriage""]",2,,"[""puzzle"", ""race"", ""maze"", ""sport"", ""story"", ""dance"", ""challenge"", ""adventure"", ""contest"", ""quest"", ""playground"", ""battle"", ""performance"", ""experiment"", ""journey"", ""test"", ""show"", ""exercise"", ""simulation"", ""match""]",[],,success
320,bakery,"[""laboratory""]",1,,"[""kitchen"", ""cafe"", ""garden"", ""factory"", ""library"", ""workshop"", ""market"", ""studio"", ""farm"", ""restaurant"", ""playground"", ""classroom"", ""store"", ""oven"", ""pantry"", ""counter"", ""bakery truck"", ""bread basket"", ""recipe book"", ""picnic""]",[],,success
321,stationery,"[""mind""]",1,,"[""tools"", ""kitchenware"", ""utensils"", ""art supplies"", ""office gear"", ""craft kit"", ""writing kit"", ""school bag"", ""drawer"", ""box"", ""kit"", ""set"", ""gear"", ""equipment"", ""supplies"", ""station"", ""package"", ""bundle"", ""collection"", ""assortment""]",[],,success
322,jacket,"[""wound""]",1,,"[""coat"", ""sweater"", ""blanket"", ""shell"", ""armor"", ""tent"", ""scarf"", ""gloves"", ""umbrella"", ""curtain"", ""bag"", ""roof"", ""cocoon"", ""pillow"", ""hoodie"", ""vest"", ""cape"", ""jumpsuit"", ""poncho"", ""parka""]",[],,success
324,mind,"[""universe""]",1,,"[""computer"", ""library"", ""garden"", ""theater"", ""ocean"", ""city"", ""puzzle"", ""machine"", ""kitchen"", ""book"", ""brain"", ""network"", ""toolbox"", ""camera"", ""map"", ""engine"", ""playground"", ""workshop"", ""mirror"", ""clock""]",[],,success
325,football,"[""basketball""]",1,,"[""soccer"", ""basketball"", ""rugby"", ""hockey"", ""baseball"", ""volleyball"", ""tennis"", ""cricket"", ""lacrosse"", ""handball"", ""dodgeball"", ""tag"", ""relay"", ""wrestling"", ""boxing"", ""chess"", ""marathon"", ""gymnastics"", ""track"", ""fencing""]",[],,success
326,farm,"[""company""]",1,,"[""garden"", ""orchard"", ""kitchen"", ""workshop"", ""factory"", ""market"", ""school"", ""library"", ""playground"", ""nest"", ""beehive"", ""aquarium"", ""greenhouse"", ""bakery"", ""studio"", ""zoo"", ""camp"", ""barn"", ""field"", ""village""]",[],,success
327,eating breakfast,"[""eating dinner""]",1,,"[""Fuel"", ""Charging"", ""Warm-up"", ""Kickstart"", ""Ignition"", ""Breakfast"", ""Breakfast"", ""Breakfast"", ""Breakfast"", ""Breakfast"", ""Breakfast"", ""Breakfast"", ""Breakfast"", ""Breakfast"", ""Breakfast"", ""Breakfast"", ""Breakfast"", ""Breakfast"", ""Breakfast"", ""Breakfast""]",[],,success
328,Fiction,"[""Architecture""]",1,,"[""Fairy tale"", ""Dream"", ""Myth"", ""Legend"", ""Movie"", ""Play"", ""Comic"", ""Cartoon"", ""Puzzle"", ""Game"", ""Painting"", ""Song"", ""Storybook"", ""Imagination"", ""Parable"", ""Fable"", ""Novel"", ""Adventure"", ""Fantasy"", ""Simulation""]",[],,success
329,Poetry,"[""Music"", ""Bridge""]",2,,"[""Painting"", ""Music"", ""Dance"", ""Storytelling"", ""Photography"", ""Sculpture"", ""Cooking"", ""Gardening"", ""Quilting"", ""Calligraphy"", ""Theater"", ""Knitting"", ""Mosaic"", ""Songwriting"", ""Origami"", ""Jigsaw"", ""Cartooning"", ""Weaving"", ""Architecture"", ""Puzzle""]",[],,success
330,Article,"[""River"", ""Recipes""]",2,,"[""Book"", ""Letter"", ""Recipe"", ""Story"", ""Report"", ""Note"", ""Essay"", ""Message"", ""Blog"", ""Diary"", ""Postcard"", ""Script"", ""Manual"", ""Flyer"", ""Memo"", ""Journal"", ""Paragraph"", ""Headline"", ""Column"", ""Bulletin""]",[],,success
331,Fiction Structure,"[""Houses""]",1,,"[""Blueprint"", ""Recipe"", ""Roadmap"", ""Skeleton"", ""Puzzle"", ""Map"", ""Framework"", ""Timeline"", ""Musical score"", ""Building blocks"", ""Game plan"", ""Storyboard"", ""Recipe book"", ""Garden layout"", ""Dance choreography"", ""Movie script"", ""Assembly instructions"", ""Train track"", ""Comic strip"", ""Circuit diagram""]",[],,success
332,plot,"[""line""]",1,,"[""roadmap"", ""recipe"", ""blueprint"", ""timeline"", ""puzzle"", ""journey"", ""gameplan"", ""script"", ""map"", ""outline"", ""storyboard"", ""schedule"", ""diagram"", ""plan"", ""pattern"", ""framework"", ""sequence"", ""path"", ""structure"", ""chart""]",[],,success
335,Drama,"[""Competition""]",1,,"[""Play"", ""Movie"", ""Story"", ""Puppet"", ""Mask"", ""Stage"", ""Script"", ""Dance"", ""Song"", ""Game"", ""Puzzle"", ""Painting"", ""Comic"", ""Novel"", ""Opera"", ""Circus"", ""Soap"", ""Festival"", ""Parade"", ""Maskerade""]",[],,success
336,Writing,"[""Drawing""]",1,,"[""Painting"", ""Cooking"", ""Building"", ""Sewing"", ""Gardening"", ""Sculpting"", ""Dancing"", ""Singing"", ""Drawing"", ""Knitting"", ""Fishing"", ""Weaving"", ""Mapping"", ""Storytelling"", ""Journaling"", ""Building blocks"", ""Puzzle"", ""Photography"", ""Crafting"", ""Playing music""]",[],,success
337,movie,"[""car""]",1,,"[""book"", ""play"", ""story"", ""painting"", ""song"", ""comic"", ""puppet"", ""dance"", ""game"", ""photo"", ""letter"", ""poem"", ""cartoon"", ""puzzle"", ""show"", ""slide"", ""broadcast"", ""exhibit"", ""performance"", ""parade""]",[],,success
338,Human Society,"[""Drama""]",1,,"[""Beehive"", ""Ant colony"", ""Orchestra"", ""City"", ""Family"", ""School"", ""Team"", ""Market"", ""Garden"", ""Web"", ""Network"", ""Puzzle"", ""Machine"", ""Library"", ""Factory"", ""Village"", ""Ship"", ""Community"", ""Ecosystem"", ""Playground""]",[],,success
339,Body of Knowledge,"[""Building""]",1,,"[""Library"", ""Toolbox"", ""Map"", ""Recipe"", ""Garden"", ""Puzzle"", ""Warehouse"", ""Dictionary"", ""Museum"", ""Blueprint"", ""Archive"", ""Encyclopedia"", ""Database"", ""Atlas"", ""Notebook"", ""Catalog"", ""Chest"", ""Manual"", ""Collection"", ""Library""]",[],,success
340,Rational Thinking,"[""Maps""]",1,,"[""Compass"", ""Map"", ""Calculator"", ""Blueprint"", ""Recipe"", ""Puzzle"", ""Traffic light"", ""Balance scale"", ""Filter"", ""Lens"", ""Thermostat"", ""Road sign"", ""Clock"", ""Checklist"", ""Bridge"", ""Anchor"", ""Toolbox"", ""Library"", ""Calculator"", ""Signal""]",[],,success
341,Self Development,"[""Plants""]",1,,"[""Plant growth"", ""Cooking"", ""Exercise"", ""Building blocks"", ""Painting"", ""Learning language"", ""Gardening"", ""Puzzle solving"", ""Journey"", ""Sculpting"", ""Reading"", ""Music practice"", ""Climbing"", ""Writing"", ""Meditation"", ""Cooking recipe"", ""Sports training"", ""Building a house"", ""Learning to ride"", ""Seed planting""]",[],,success
342,Emotion,"[""River""]",1,,"[""Weather"", ""Colors"", ""Music"", ""Waves"", ""Fire"", ""Tides"", ""Seasons"", ""Traffic"", ""Heartbeat"", ""Storms"", ""Lights"", ""Bubbles"", ""Gardens"", ""Rivers"", ""Clouds"", ""Volcanoes"", ""Echoes"", ""Fountains"", ""Mirrors"", ""Masks""]",[],,success
343,Team Management,"[""Football Game""]",1,,"[""Orchestra"", ""Sports team"", ""Construction crew"", ""Kitchen staff"", ""Beehive"", ""Classroom"", ""Film crew"", ""Choir"", ""Rowing team"", ""Military unit"", ""Dance troupe"", ""Project group"", ""Band"", ""Farm"", ""Workshop"", ""Relay race"", ""Hospital staff"", ""Assembly line"", ""Garden"", ""Traffic control""]",[],,success
344,Creative Design,"[""Baking""]",1,,"[""Painting"", ""Cooking"", ""Sculpting"", ""Gardening"", ""Writing"", ""Building"", ""Knitting"", ""Dancing"", ""Sewing"", ""Photography"", ""Origami"", ""Drawing"", ""Mixing"", ""Composing"", ""Carving"", ""Modeling"", ""Weaving"", ""Crafting"", ""Designing"", ""Assembling""]",[],,success
345,Education,"[""Planting""]",1,,"[""Garden"", ""Journey"", ""Building"", ""Cooking"", ""Puzzle"", ""Bridge"", ""Map"", ""Toolbox"", ""Seed"", ""Ladder"", ""Recipe"", ""Workshop"", ""Path"", ""Library"", ""Training"", ""School"", ""Coach"", ""Compass"", ""Blueprint"", ""Light""]",[],,success
346,Sports,"[""Cooking""]",1,,"[""Game"", ""Race"", ""Contest"", ""Play"", ""Match"", ""Challenge"", ""Competition"", ""Exercise"", ""Workout"", ""Tournament"", ""Practice"", ""Teamwork"", ""Strategy"", ""Relay"", ""Drill"", ""Racecourse"", ""Field"", ""Court"", ""Goal"", ""Playground""]",[],,success
347,solar system,"[""atom""]",1,,"[""atom"", ""carousel"", ""clock"", ""mobile"", ""wheel"", ""spinning top"", ""merry-go-round"", ""planetarium"", ""solar lamp"", ""orbits"", ""bicycle wheel"", ""carousel"", ""clock face"", ""spinning wheel"", ""carousel"", ""planet model"", ""ring toss"", ""carousel"", ""spinning disk"", ""carousel""]",[],,success
348,water flow,"[""heat transfer""]",1,,"[""River"", ""Faucet"", ""Stream"", ""Rain"", ""Pipe"", ""Fountain"", ""Waterfall"", ""Irrigation"", ""Drain"", ""Sprinkler"", ""Tap"", ""Canal"", ""Gutter"", ""Wave"", ""Flood"", ""Pool"", ""Reservoir"", ""Jet"", ""Bubble"", ""Current""]",[],,success
349,waves,"[""sounds""]",1,,"[""ripple"", ""sound"", ""heartbeat"", ""flag"", ""spring"", ""traffic"", ""pulse"", ""slinky"", ""echo"", ""drum"", ""fan"", ""jump rope"", ""light"", ""wind"", ""waterfall"", ""train"", ""heartbeat"", ""tide"", ""vibration"", ""whip""]",[],,success
350,combustion,"[""respiration""]",1,,"[""campfire"", ""candle"", ""matchstick"", ""fireplace"", ""barbecue"", ""spark"", ""lightning"", ""bonfire"", ""torch"", ""stove"", ""furnace"", ""chimney"", ""firecracker"", ""gas flame"", ""wood burning"", ""smoke"", ""ember"", ""flashlight"", ""cooking fire"", ""heat source""]",[],,success
351,sound,"[""light""]",1,,"[""waves"", ""ripples"", ""echoes"", ""vibrations"", ""strings"", ""drums"", ""whispers"", ""bells"", ""wind"", ""heartbeat"", ""footsteps"", ""rain"", ""chimes"", ""buzz"", ""thunder"", ""clapping"", ""pulses"", ""beeps"", ""songs"", ""voices""]",[],,success
352,projectile,"[""planet""]",1,,"[""Arrow"", ""Baseball"", ""Frisbee"", ""Bullet"", ""Dart"", ""Snowball"", ""Rocket"", ""Javelin"", ""Stone"", ""Cannonball"", ""Football"", ""Slingshot"", ""Boogie board"", ""Paper plane"", ""Golf ball"", ""Tennis ball"", ""Ping pong ball"", ""Water balloon"", ""Catapult"", ""Bowling ball""]",[],,success
353,billiard balls,"[""gas molecules""]",1,,"[""Marbles"", ""Bowling balls"", ""Ornaments"", ""Ping pong balls"", ""Gumballs"", ""Beads"", ""Snowballs"", ""Balls"", ""Planets"", ""Bubbles"", ""Dice"", ""Buttons"", ""Spheres"", ""Fruits"", ""Pebbles"", ""Orbs"", ""Balls of yarn"", ""Cannonballs"", ""Jewels"", ""Eggs""]",[],,success
354,water,"[""heat""]",1,,"[""juice"", ""milk"", ""rain"", ""tea"", ""river"", ""soup"", ""oil"", ""honey"", ""sweat"", ""steam"", ""ice"", ""dew"", ""lake"", ""fountain"", ""bubble"", ""pool"", ""fog"", ""cloud"", ""tea"", ""syrup""]",[],,success
356,Light Propagation,"[""Wave Propagation""]",1,,"[""Water ripples"", ""Sound waves"", ""Throwing stones"", ""Laser pointer"", ""Flashlight beam"", ""Echoes"", ""Wind blowing"", ""Radio signals"", ""Throwing a ball"", ""Fire spreading"", ""Rainfall"", ""Bouncing ball"", ""Wave on a string"", ""Shadow movement"", ""Ripple in pond"", ""Traffic flow"", ""Smoke drifting"", ""Sunlight through window"", ""Waterfall spray"", ""Flash of lightning""]",[],,success
357,Principle of Conservation of Energy,"[""Principle of Financial Balance""]",1,,"[""Money"", ""Water"", ""Battery"", ""Food"", ""Fuel"", ""Electricity"", ""Gasoline"", ""Calories"", ""Bank"", ""Storage"", ""Inventory"", ""Weight"", ""Heat"", ""Light"", ""Motion"", ""Balance"", ""Exchange"", ""Flow"", ""Charge"", ""Pressure""]",[],,success
358,Vision System,"[""Camera""]",1,,"[""Camera"", ""Microscope"", ""Binoculars"", ""Projector"", ""Radar"", ""Periscope"", ""Flashlight"", ""Magnifying glass"", ""Eye"", ""Telescope"", ""Scanner"", ""Map"", ""Mirror"", ""Lens"", ""Screen"", ""Sensor"", ""Spotlight"", ""Viewfinder"", ""Window"", ""Display""]",[],,success
359,Spectral Lines,"[""Musical Notes""]",1,,"[""Rainbow"", ""Barcode"", ""Fingerprint"", ""Musical notes"", ""Prism"", ""Tree rings"", ""Morse code"", ""Puzzle pieces"", ""Road map"", ""DNA strands"", ""Traffic lights"", ""Book chapters"", ""Chessboard"", ""Stained glass"", ""Light switch"", ""Tuning fork"", ""Musical scale"", ""Fingerprint scanner"", ""Color palette"", ""Signal flags""]",[],,success
360,Magnetic Resonance Imaging,"[""Prospecting"", ""Seismic Imaging""]",2,,"[""Camera"", ""Radar"", ""X-ray"", ""Microscope"", ""Sonar"", ""Scanner"", ""Map"", ""Puzzle"", ""Fingerprint"", ""Blueprint"", ""Satellite"", ""Echo"", ""Flashlight"", ""Mirror"", ""Thermometer"", ""Compass"", ""Telescope"", ""Xylophone"", ""Printer"", ""Projector""]",[],,success
361,Optical Lenses,"[""Loudspeakers for Acoustic Systems""]",1,,"[""Magnifying glass"", ""Water droplet"", ""Camera lens"", ""Eyeglasses"", ""Binoculars"", ""Prism"", ""Flashlight lens"", ""Contact lens"", ""Projector lens"", ""Telescope"", ""Windowpane"", ""Crystal ball"", ""Fishbowl"", ""Bubble"", ""Spotlight"", ""Camera aperture"", ""Lens cap"", ""Sunglasses"", ""Microscope"", ""Periscope""]",[],,success
362,Sound Wave Propagation,"[""Water Wave Propagation""]",1,,"[""Water ripples"", ""Slinky waves"", ""Crowd wave"", ""Throwing stones"", ""Echoes"", ""Wind blowing"", ""Light waves"", ""Traffic flow"", ""Heartbeat pulse"", ""Drum vibrations"", ""Fire spreading"", ""Ball bouncing"", ""Flag waving"", ""Ripple effect"", ""Chain reaction"", ""Slinky motion"", ""Wave pool"", ""Sound echo"", ""Jump rope"", ""Pendulum swing""]",[],,success
363,Black Hole,"[""Vortex""]",1,,"[""Vacuum"", ""Whirlpool"", ""Sinkhole"", ""Magnet"", ""Drain"", ""Tornado"", ""Trapdoor"", ""Maze"", ""Black hole (in a sock)"", ""Pit"", ""Tunnel"", ""Net"", ""Swirl"", ""Hole"", ""Cave"", ""Vacuum cleaner"", ""Storm"", ""Shadow"", ""Well"", ""Bubble""]",[],,success
364,planetary motion,"[""pendulum motion""]",1,,"[""carousel"", ""merry-go-round"", ""orbiting ball"", ""spinning top"", ""swing set"", ""race track"", ""clock hands"", ""roller coaster"", ""tetherball"", ""ferris wheel"", ""spinning wheel"", ""carousel horses"", ""planetarium model"", ""yo-yo"", ""windmill blades"", ""spinning coin"", ""bicycle wheel"", ""carousel lights"", ""solar system model"", ""spinning globe""]",[],,success
