id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
357,Principle of Conservation of Energy,"[""Principle of Financial Balance""]",1,"energy, energy conversion, Conservation of energy","[""roller coaster"", ""pendulum"", ""bouncing ball"", ""wind-up toy"", ""battery"", ""solar panel"", ""generator"", ""water wheel"", ""hydroelectric dam"", ""seesaw"", ""spring clock"", ""steam engine"", ""bicycle dynamo"", ""flashlight"", ""microwave"", ""toaster"", ""wind turbine"", ""hydroelectric turbine"", ""car engine"", ""bank account""]","[""potential energy, transformation of potential to kinetic energy, constant total energy of the roller coaster system"", ""kinetic energy, potential to kinetic energy, constant pendulum motion"", ""ball, bouncing, constant bouncing height"", ""spring, gear system, mechanical advantage"", ""charge, discharge, recharge"", ""sunlight, electricity generation, efficiency"", ""electricity, power generation, efficiency"", ""water, water flow, water cycle"", ""water, turbine, water cycle"", ""weight, weight shift, balance"", ""spring tension, winding/unwinding, constant spring potential"", ""steam, mechanical work, efficiency"", ""electricity, mechanical to electrical, constant power output"", ""battery, circuitry, power saving"", ""heat, cooking, power level"", ""electricity, heating coils, power consumption"", ""wind, mechanical conversion, power generation"", ""water, mechanical conversion, constant power output"", ""fuel, combustion, engine efficiency"", ""money, transaction, account balance""]","The Principle of Conservation of Energy states that energy cannot be created or destroyed, only transformed from one form to another. Analogies should reflect systems where energy is converted between forms (e.g., kinetic to potential) or conserved within a closed system. Examples include mechanical systems (roller coasters, pendulums), energy storage (batteries), and natural processes (hydroelectric dams). The goal is to identify 20 familiar concepts that intuitively demonstrate energy transformation or conservation.",success
358,Vision System,"[""Camera""]",1,"Eye, cornea, Crystalline Lens, retina, optic nerve","[""Camera system"", ""Satellite imaging"", ""Security camera"", ""Microscope"", ""Telescope"", ""Binoculars"", ""Drone camera"", ""Smartphone camera"", ""Night vision goggles"", ""Endoscope"", ""Periscope"", ""Kaleidoscope"", ""3D scanner"", ""Motion sensor camera"", ""Thermal imaging camera"", ""VR headset"", ""AR glasses"", ""Retinal scanner"", ""Facial recognition system"", ""CCTV system""]","[""Camera, lens, lens, image sensor, cable"", ""Camera, lens, zoom lens, image sensor, data transmission system"", ""Camera, Lens, Zoom Lens, Image Sensor, Data Cable"", ""Lens, Objective Lens, Eyepiece Lens, Detector, Cable"", ""Lens, Eyepiece, Objective Lens, Detector, Signal Processor"", ""Binoculars, Lens, Prism, Sensor, Eyepiece"", ""Camera, Lens, Zoom Lens, Image Sensor, Data Cable"", ""Camera, Lens, Lens, Image Sensor, Data Cable"", ""Goggles, Lens, Objective Lens, Image Intensifier, Eyepiece"", ""Camera, Lens, Zoom, Sensor, Cable"", ""Lens, Prism, Lens, Sensor, Wire"", ""Mirrored Tube, Glass End, Shards of Glass, Rotating Cylinder, Turning Handle"", ""Sensor, Lens, Focusing Mechanism, Image Sensor, Data Transmission Cable"", ""Camera, Lens, Zoom Lens, Image Sensor, Data Cable"", ""Camera, lens, lens, sensor, cable"", ""Lens, Screen Protector, Lens, Display, Headset Cable"", ""Display, Lens, Prism, Camera Sensor, Microcontroller"", ""Scanner, Lens, Optical System, Sensor, Data Transmission"", ""Camera, Lens, Image Sensor, Image Processing Unit, Data Transmission Cable"", ""Camera, Lens, Zoom Lens, Image Sensor, Transmission Cable""]","A Vision System involves components that capture, focus, process, and transmit visual information. Analogies are drawn from systems or devices that similarly capture, process, and transmit data or images, mirroring the roles of the eye's sub-concepts (e.g., lens focusing, sensor capturing, cable transmitting).",success
359,Spectral Lines,"[""Musical Notes""]",1,"wavelength, frequency","[""Barcode"", ""Fingerprint"", ""Musical note"", ""Radio frequency"", ""Color spectrum"", ""DNA sequence"", ""License plate"", ""Snowflake pattern"", ""Unique code"", ""Musical scale"", ""Tuning fork"", ""Light bulb color"", ""Atomic fingerprint"", ""Musical chord"", ""Signature"", ""Color code"", ""Rhythm pattern"", ""Light pattern"", ""Dewey Decimal"", ""QR code""]","[""bar length, bar width"", ""pattern, detail"", ""pitch, tone"", ""bandwidth, channel"", ""hue, saturation"", ""base pair length, repetition frequency"", ""plate number, issuance date"", ""branch length, branch density"", ""code length, code occurrence"", ""pitch, note"", ""pitch, tone"", ""hue, saturation"", ""ridge, valley"", ""pitch, tone"", ""ink color, handwriting style"", ""hue, saturation"", ""beat, tempo"", ""color, brightness"", ""call number, catalog number"", ""module size, error correction level""]","Spectral lines are unique patterns of light emitted or absorbed by elements, characterized by specific wavelengths and frequencies. Analogies should reflect unique identifiers, distinct patterns, or frequency-based systems that map to the sub-concepts of wavelength and frequency.",success
360,Magnetic Resonance Imaging,"[""Prospecting"", ""Seismic Imaging""]",2,"magnetic field, MRI signal","[""Compass"", ""Radio"", ""Electromagnet"", ""Wi-Fi"", ""Earth's magnetism"", ""Radar"", ""Maglev"", ""GPS"", ""Magnetic strip"", ""Sonar"", ""Lighthouse"", ""Mobile signal"", ""Satellite"", ""ECG"", ""Magnetic lock"", ""Tuning fork"", ""Magnetic toy"", ""Radio telescope"", ""Credit card"", ""Satellite dish""]","[""magnetic needle, compass direction"", ""radio wave, radio signal"", ""coil, electric current"", ""radio waves, Wi-Fi signal"", ""geomagnetic field, magnetosphere"", ""radio wave, radar signal"", ""electromagnetic field, electromagnetic induction"", ""satellite signal, GPS signal"", ""magnetic strip, magnetic information"", ""sound wave, echo"", ""light beam, light flash"", ""cell tower, mobile signal"", ""orbital path, radio transmission"", ""electrical impulse, ECG signal"", ""magnetic force, electric signal"", ""vibrations, sound waves"", ""magnet, magnetic attraction"", ""antenna, radio signal"", ""magnetic stripe, authorization signal"", ""parabolic dish, radio signal""]","Magnetic Resonance Imaging (MRI) relies on magnetic fields to align protons and radio waves to generate signals for imaging. Analogies should connect to concepts involving magnetic forces (e.g., compasses, electromagnets) or signal transmission/reception (e.g., radio, Wi-Fi). These familiar technologies and natural phenomena help explain MRI’s dual reliance on magnetic alignment and signal detection.",success
361,Optical Lenses,"[""Loudspeakers for Acoustic Systems""]",1,"convex, camber, light propagation, lens","[""magnifying glass"", ""camera lens"", ""eyeglasses"", ""telescope"", ""microscope"", ""fishbowl"", ""funnel"", ""prism"", ""contact lens"", ""binoculars"", ""loupe"", ""car headlight"", ""flashlight lens"", ""curved mirror"", ""bridge arch"", ""dome"", ""spoon"", ""water droplet"", ""window arch"", ""lighthouse lens""]","[""curved, angled, beam focus, glass"", ""zoom, wide-angle, aperture, camera lens"", ""thick, curved, vision, lens"", ""parabolic, curved, signal transmission, mirror"", ""objective lens, eyepiece lens, illumination, microscope lens"", ""curved, angled, water flow, bowl"", ""wide, curved, liquid flow, funnel"", ""angled, curved, beam deflection, prism"", ""curved, angled, vision correction, contact lens"", ""eyepiece, objective lens, image formation, binocular lens"", ""magnifying, curved, object being observed, loupe"", ""reflector, beam pattern, light distribution, headlight assembly"", ""magnifying, angled, beam direction, light guide"", ""concave, parabolic, light reflection, mirror"", ""circular, arched, traffic flow, bridge"", ""curved, arched, air flow, dome"", ""curved, angled, food flow, spoon"", ""bulging, curved, water flow, droplet"", ""rounded, arched, air flow, arch"", ""converging, diverging, beam direction, optic""]","Optical lenses manipulate light through curvature (convex/camber) and propagation. Analogies should relate to objects or concepts that shape, direct, or focus something (e.g., light, flow, structure). Examples include tools that bend light (magnifying glass), curved structures (arch), or systems that channel movement (funnel).",success
362,Sound Wave Propagation,"[""Water Wave Propagation""]",1,"sound wave, Sound source, Acoustic medium","[""Ripples in water"", ""Slinky wave"", ""Stadium wave"", ""Traffic jam"", ""Guitar string vibration"", ""Jumping rope"", ""Vibrating phone"", ""Crashing ocean wave"", ""Flicked string"", ""Shaken bedsheet"", ""Rolling ocean wave"", ""Bouncing spring"", ""Flicked elastic band"", ""Moving crowd"", ""Vibrating drumhead"", ""Plucked rubber band"", ""Shaken towel"", ""Echo in a canyon"", ""Wind through trees"", ""Ripple in a pond""]","[""water ripple, stone, water"", ""Slinky coil, Person holding slinky, Slinky itself"", ""crowd movement, initiator, seating area"", ""traffic flow, traffic entrance, road network"", ""string vibration, guitar, string material"", ""rope swing, rope handler, air surrounding the rope"", ""vibration, phone, air"", ""ocean wave, storm, water"", ""wave on string, flicking finger, string"", ""wrinkle, hand, bedsheet"", ""ocean wave, storm, water"", ""spring oscillation, spring launcher, spring material"", ""elastic band, flicking finger, air"", ""crowd flow, crowd starter, environment"", ""vibration, drumstick, drumhead"", ""vibrating band, plucked point, rubber material"", ""ripples, hand, towel"", ""echo, canyon wall, canyon air"", ""gust of wind, wind source, foliage"", ""water ripple, stone, water""]","Sound wave propagation involves the transmission of energy through a medium via vibrations. Analogies should reflect how disturbances move through a medium, similar to familiar wave-like phenomena. The sub-concepts (sound source, acoustic medium) guide analogies to focus on both the origin of the disturbance and the medium’s role in carrying it.",success
363,Black Hole,"[""Vortex""]",1,"gravitational field, Singular point, substance","[""Vortex"", ""Black hole in a drain"", ""Cosmic vacuum cleaner"", ""Bottomless well"", ""Point of no return"", ""Gravity well"", ""Cosmic sink"", ""Event horizon"", ""Gravitational trap"", ""Black hole's maw"", ""Cosmic whirlpool"", ""Gravity vortex"", ""Black hole's core"", ""Cosmic abyss"", ""Black hole's pull"", ""Cosmic trap"", ""Gravity trap"", ""Black hole's gravity"", ""Cosmic vacuum"", ""Black hole's singularity""]","[""swirl pattern, center, fluid"", ""water flow, drain hole, water"", ""suction power, collection point, dirt and dust"", ""walls of the well, bottom of the well, water"", ""point of no return boundary, point of no return, object beyond point of no return"", ""slope, bottom, water"", ""drain, drain hole, water"", ""Boundary, Center, Matter"", ""sticky surface, center, adhesive"", ""Jaw's grip, Maw's center, Food"", ""swirling waters, drain, water"", ""swirl pattern, drain, water"", ""core's pull, center, core material"", ""void, bottomless pit, emptiness"", ""magnetic field, center, object"", ""pulling force, center, prey"", ""sticky surface, center, adhesive"", ""strong pull, center, mass"", ""void, emptiness, emptiness"", ""center of mass, center of the black hole, matter""]","A black hole is a region in space with an extremely strong gravitational field that prevents anything, including light, from escaping. Its key sub-concepts—gravitational field (the force pulling matter in), singular point (the infinitely dense core), and substance (the matter/energy it contains)—can be analogized to familiar concepts involving intense attraction, inescapable points, and containment. Analogies should reflect these properties using relatable phenomena.",success
364,planetary motion,"[""pendulum motion""]",1,"solar gravity, Location, planetary cycle","[""merry-go-round"", ""tetherball"", ""clock hands"", ""satellite orbit"", ""carousel"", ""roundabout"", ""spinning wheel"", ""magnetic attraction"", ""seasons"", ""calendar"", ""dance steps"", ""map coordinates"", ""water cycle"", ""race track"", ""bicycle wheel"", ""planetarium model"", ""elliptical trainer"", ""pendulum"", ""black hole"", ""solar system model""]","[""centrifugal force, Position on ride, ride duration"", ""centrifugal force, playing field, game duration"", ""spring tension, hour marker, clock cycle"", ""orbital force, orbital position, orbital period"", ""centripetal force, position on the carousel, rotation cycle"", ""centrifugal force, exit, traffic flow"", ""centrifugal force, axis, rotation cycle"", ""magnetic force, Pole, oscillation"", ""Earth's tilt, Hemisphere, Seasonal cycle"", ""monthly cycle, Date, yearly cycle"", ""partner's lead, dance floor position, choreographed routine"", ""scale, coordinates, route"", ""evaporation, water source, water cycle process"", ""centripetal force, track position, lap cycle"", ""centrifugal force, position on wheel, rotation cycle"", ""central axis, projector position, rotation period"", ""resistance, position, workout routine"", ""tension, anchor point, oscillation period"", ""event horizon, singularity, orbital decay"", ""central mass, orbital position, revolution period""]","Planetary motion involves the movement of planets around the sun, governed by solar gravity, their positions (location), and cyclical patterns (planetary cycle). Analogies should reflect circular/elliptical motion, gravitational forces, cyclical repetition, and spatial positioning. Examples include systems with orbits, cycles, or gravitational-like forces in everyday contexts.",success
366,Energy Loss,"[""Currency Loss""]",1,"resistance, energy, heat production","[""Car Engine"", ""Light Bulb"", ""Friction"", ""Power Line"", ""Electric Kettle"", ""Charging Phone"", ""Electric Motor"", ""Bicycle Chain"", ""Space Heater"", ""Computer CPU"", ""Toaster"", ""Hair Dryer"", ""Microwave Oven"", ""Car Brakes"", ""Roller Coaster"", ""Wind Turbine"", ""Battery Discharge"", ""Solar Panel"", ""Home Heater"", ""Electric Stove""]","[""friction, fuel, exhaust"", ""filament, electricity, wattage"", ""traction, kinetic energy, frictional heat"", ""impedance, voltage, power loss"", ""heating coil, electricity, thermal output"", ""battery life, charge, overheating"", ""friction, power, heat generation"", ""friction, pedaling, brake pads"", ""heating element, electricity, warmth"", ""friction, power consumption, overheating"", ""burnt toast, electricity, heating coils"", ""clogged air filter, electricity, heating coils"", ""cooking time, microwave power, cooking efficiency"", ""friction, kinetic energy, brake heat"", ""friction, potential energy, brake heat"", ""drag, power, friction"", ""internal resistance, voltage, friction"", ""efficiency, power, temperature"", ""insulation, electricity, heating element"", ""burner, electricity, cooking""]","Energy loss involves the conversion of energy into less useful forms, often as heat due to resistance. Analogies should reflect familiar systems where energy is transformed or dissipated, emphasizing resistance and heat production.",success
367,Quantum Mechanics,"[""Financial Markets""]",1,"particle, wave function, Measurement, uncertainty principle","[""Dice roll"", ""Weather forecast"", ""Gift box"", ""Coin toss"", ""Shadow"", ""Puzzle piece"", ""Symphony"", ""Camera flash"", ""Balancing act"", ""Hide and seek"", ""Morse code"", ""Juggling"", ""Mirror maze"", ""Chess move"", ""Ocean wave"", ""Radar gun"", ""Dice game"", ""Telescope lens"", ""Quantum leap (theater metaphor)"", ""Double helix""]","[""die, probability distribution, roll, randomness"", ""cloud, weather pattern, weather reading, forecast uncertainty"", ""box contents, wrapping paper, unwrapping, surprise gift"", ""coin, probability distribution, flip outcome, unpredictable toss"", ""object, silhouette, observation, ambiguity"", ""piece, picture, fit, trial and error"", ""instrument, sheet music, performance, improvisation"", ""light, flash pattern, exposure, flash duration"", ""object, balance beam, evaluation, instability"", ""hider, hiding spot, seeker's guess, not knowing where the hider is"", ""dot, signal, transmission, interference"", ""ball, juggling pattern, catch, dropped ball"", ""reflection, optical path, observation, blind spot"", ""piece, move pattern, evaluation, unpredictability"", ""water droplet, wave pattern, buoy reading, unpredictable tide"", ""target, frequency, reading, margin of error"", ""die, probability distribution, roll, randomness"", ""light ray, lens curvature, focal length, depth of field"", ""actor, script, performance, improvisation"", ""nucleotide, DNA backbone, gene expression, epigenetic modification""]","Quantum Mechanics involves abstract concepts like particles existing in probabilistic states (wave function), the act of measurement collapsing these states, and inherent limits on simultaneous knowledge of certain properties (uncertainty principle). Analogies should reflect these non-intuitive behaviors using familiar systems where outcomes are probabilistic, observation affects results, or precision in one aspect limits another.",success
368,Capacitor,"[""memory""]",1,"charge, Voltage, capacitance","[""Battery"", ""Water Tank"", ""Spring"", ""Bucket"", ""Sponge"", ""Balloon"", ""Dam"", ""Thermos"", ""Zipper"", ""Refrigerator"", ""Battery Pack"", ""Sprinkler System"", ""Air Compressor"", ""Coffee Pot"", ""Umbrella"", ""Diaphragm"", ""Swimming Pool"", ""Battery Charger"", ""Pump"", ""Storage Cabinet""]","[""energy, potential, capacity"", ""water level, water pressure, tank size"", ""tension, force, spring constant"", ""water, water pressure, bucket size"", ""water, water pressure, absorbency"", ""air, pressure, elasticity"", ""water level, water pressure, reservoir size"", ""heat, temperature, insulation"", ""teeth, slider, zipper length"", ""temperature, power, insulation"", ""power, voltage, capacity"", ""water pressure, water flow rate, water storage capacity"", ""air pressure, compressed air flow, tank capacity"", ""water, heat, container size"", ""water, rain, fabric"", ""pressure, sound wave, displacement"", ""water level, water pressure, pool size"", ""power, output voltage, charging capacity"", ""pressure, flow rate, tank size"", ""contents, shelf capacity, storage space""]","A capacitor is an electronic component that stores and releases electrical energy in the form of an electric charge. It consists of two conductive plates separated by an insulating material (dielectric). The key sub-concepts are charge (the amount of electricity stored), voltage (the potential difference across the capacitor), and capacitance (the ability to store charge per unit voltage). To create analogies, I will think of everyday objects or concepts that involve storage, pressure, and capacity. These analogies should help explain how a capacitor works by relating it to familiar situations involving storage, pressure, and capacity.",success
369,Hydropower,"[""Wind Power""]",1,"water flow, water turbine, Paddle","[""Water wheel"", ""Wind turbine"", ""Waterfall"", ""River current"", ""Paddle wheel"", ""Water pump"", ""Hydroelectric dam"", ""Water mill"", ""Propeller"", ""Fan"", ""Water slide"", ""Water-driven clock"", ""Water turbine"", ""Water-powered engine"", ""Water-driven generator"", ""Water-powered mill"", ""Water wheel in theme park"", ""Garden water pump"", ""Water-driven pump"", ""Water-powered engine""]","[""water flow, water wheel, Paddle"", ""wind flow, wind turbine, Blade"", ""stream, mill wheel, sluice gate"", ""current speed, propeller, oar"", ""rotation, paddle wheel, blade"", ""water pressure, pump motor, impeller"", ""water current, generator, turbine blade"", ""water current, mill wheel, mill paddle"", ""air flow, engine, Blade"", ""air flow, fan blades, fan paddle"", ""water stream, water wheel, slide surface"", ""water stream, water wheel, paddle wheel"", ""water flow, impeller, blade"", ""water pressure, engine turbine, piston"", ""water flow, generator, Blade"", ""water current, mill wheel, mill paddle"", ""water stream, water wheel, paddle wheel"", ""water pressure, pump, impeller"", ""water pressure, pump impeller, piston"", ""water pressure, engine turbine, piston""]","Hydropower involves generating energy through water flow, turbines, and mechanical components like paddles. Analogies should relate to systems where fluid motion drives mechanical action or energy conversion, such as water wheels, wind turbines, or paddle wheels. The sub-concepts (water flow, turbine, paddle) suggest focusing on mechanisms that harness kinetic energy from moving water or similar forces.",success
370,eyes,"[""camera""]",1,"lens, retina, eye socket, eyelid, neural signal","[""camera lens"", ""movie screen"", ""socket"", ""window shade"", ""fiber optic cable"", ""telescope"", ""light bulb socket"", ""door"", ""digital camera sensor"", ""radio wave"", ""picture frame"", ""camera shutter"", ""magnifying glass"", ""mirror"", ""telephone line"", ""cradle"", ""curtain"", ""prism"", ""Morse code"", ""camera mount""]","[""camera lens, camera sensor, camera body, camera shutter, electrical signal"", ""projector, screen, frame, curtain, audio signal"", ""plug, receptacle, socket, cover, electricity"", ""shade, wall, window frame, shade pull, light"", ""fiber, receiver, cable housing, cable jacket, data signal"", ""lens, detector, mount, cover, data transmission"", ""filament, light sensor, socket, switch, electricity"", ""window, security camera, door frame, curtain, alarm system"", ""lens, camera sensor, camera body, camera lens cap, electrical signal"", ""antenna, receiver, casing, cover, transmission"", ""glass, canvas, frame, mat, viewer"", ""lens, camera sensor, camera body, camera shutter, electrical signal"", ""glass, surface, handle, cover, reflection"", ""glass, surface, frame, cover, reflection"", ""switchboard, receiver, telephone pole, switch hook, phone signal"", ""mattress, bedding, frame, canopy, rocking motion"", ""fabric, wall, rod, hem, light"", ""surface, face, frame, edge, reflection"", ""transmitter, receiver, casing, switch, electrical signal"", ""lens, sensor, mount, lens cap, electrical signal""]","The target concept ""eyes"" involves multiple sub-concepts: lens (focuses light), retina (captures visual data), eye socket (protective structure), eyelid (protective cover), and neural signal (transmits information to the brain). Analogies are drawn from everyday objects and systems that perform similar functions, such as optical devices (camera lens, telescope), protective structures (socket, door), and communication systems (fiber optic cable, Wi-Fi).",success
371,The Second Law of Thermodynamics,"[""Urban Entropy Increase""]",1,"energy, energy size, irreversible process","[""spilled milk"", ""melting ice"", ""aging"", ""shattered glass"", ""burning wood"", ""mixing paint"", ""falling leaves"", ""dissolving sugar"", ""worn-out shoes"", ""decaying fruit"", ""scrambled eggs"", ""fading ink"", ""collapsing sandcastles"", ""rusting metal"", ""spilled coffee"", ""broken toys"", ""frayed ropes"", ""fading memories"", ""worn-out roads"", ""scattered puzzle pieces""]","[""milk, amount of milk spilled, spilling"", ""heat, amount of ice, melting"", ""vitality, physical strength, wrinkling"", ""pieces, number of shards, shattering"", ""flame, log size, burning"", ""paint, amount of paint, mixing colors"", ""leaves, pile size, falling"", ""sugar, amount of sugar, dissolving process"", ""wear, sole size, tear"", ""nutrients, fruit size, rotting"", ""heat, egg size, scrambling"", ""ink intensity, ink quantity, fading"", ""water, sandcastle size, erosion"", ""oxidation, amount of rust, corrosion"", ""coffee, amount of coffee, spill"", ""batteries, number of toys, brokenness"", ""rope fibers, rope length, fraying"", ""memory, memory capacity, forgetting"", ""traffic, road capacity, road deterioration"", ""pieces, number of pieces, scattered pieces""]","The Second Law of Thermodynamics describes the natural tendency of energy to disperse and become less available for doing work, leading to an increase in entropy. It also highlights the irreversibility of certain processes. To create analogies, I focused on concepts that involve unidirectional processes, dispersal of resources, or loss of order. These include natural phenomena, everyday situations, and abstract concepts that mirror the core ideas of energy dispersion and irreversibility.",success
373,Sound system,"[""sound system""]",1,"sound, throat, mouth, vocal cord","[""Speaker system"", ""Musical instrument"", ""Megaphone"", ""Voice recorder"", ""Wind chime"", ""Public address system"", ""Karaoke machine"", ""Bullhorn"", ""Soundboard"", ""Harmonica"", ""Subwoofer"", ""Flute"", ""Saxophone"", ""Sound mixer"", ""Whistle"", ""Radio"", ""Sound wave generator"", ""Voice amplifier"", ""Acoustic guitar"", ""Microphone""]","[""audio, diaphragm, port, driver"", ""note, neck, embouchure, string"", ""voice, diaphragm, mouthpiece, vocal cord"", ""recording, microphone, speaker, diaphragm"", ""chime, metal rod, wind, striker"", ""voice, diaphragm, lips, loudspeaker"", ""music, microphone, microphone, voice box"", ""voice, diaphragm, mouthpiece, vocal cord"", ""note, fretboard, sound hole, string"", ""note, reeds, embouchure hole, blow/draw action"", ""bass, port, driver, diaphragm"", ""airflow, embouchure hole, mouthpiece, reed"", ""music, reeds, embouchure, strings"", ""audio, input, input, diaphragm"", ""air, tongue, lips, uvula"", ""broadcast, microphone, speaker, transmitter"", ""wave, generator, output, oscillator"", ""voice, diaphragm, microphone, speaker"", ""string, neck, sound hole, strings"", ""audio, diaphragm, grille, coil""]","A sound system involves components that generate, amplify, or transmit sound, with sub-concepts like vocal cords (vibration), mouth/throat (resonance/airflow), and sound (output). Analogies should relate to systems or objects that produce sound through vibration, amplification, or structured airflow.",success
374,Gas Diffusion,"[""Population Movement""]",1,"gas, diffusion, Diffusion medium","[""Perfume spreading"", ""Smoke spreading"", ""Dust in air"", ""Balloon deflating"", ""Gas leak spreading"", ""Bread scent spreading"", ""Airborne virus spread"", ""Helium escaping"", ""Gas through sponge"", ""Gas in syringe"", ""Steam rising"", ""Soda can gas escape"", ""Gas through membrane"", ""Gas in chimney"", ""Gas through open windows"", ""Tire gas leak"", ""Gas in porous cup"", ""Gas through open door"", ""Gas in container with hole"", ""Punctured balloon gas""]","[""fragrance, spreading, air"", ""smoke, spreading, air"", ""dust, suspension, air"", ""air, release, balloon material"", ""leak, spreading, air"", ""scent, spreading, air"", ""virus, transmission, air"", ""helium, escaping, balloon"", ""air, seepage, sponge"", ""air, flow, needle"", ""steam, rising, air"", ""carbonation, escape, can hole"", ""gas, through, membrane"", ""smoke, rising, chimney"", ""air, breeze, window screen"", ""air, leak, tire wall"", ""air, seepage, porous cup"", ""air, flow, doorway"", ""air, leakage, hole"", ""air, leakage, balloon material""]","Gas diffusion involves the movement of gas particles from an area of high concentration to low concentration through a medium. Analogies should reflect processes where substances spread out or move through a medium, emphasizing movement, medium, and concentration gradients.",success
375,The First Law of Thermodynamics,"[""Financial Equilibrium""]",1,"energy, enter, output, Conservation of energy","[""Bank account"", ""Water cycle"", ""Battery"", ""Seesaw"", ""Pendulum"", ""Roller coaster"", ""Spring"", ""Car engine"", ""Solar panel"", ""Wind-up toy"", ""Hydroelectric dam"", ""Thermos"", ""Rechargeable battery"", ""Bicycle"", ""Microwave"", ""Generator"", ""Light bulb"", ""Steam engine"", ""Flashlight"", ""Solar water heater""]","[""money, deposit, withdrawal, account balance"", ""water, evaporate, condense, water balance"", ""charge, charge, discharge, charge conservation"", ""weight, get on, get off, balance"", ""kinetic energy, input, output, conservation of momentum"", ""potential energy, ascend, descend, energy conversion"", ""tension, compress, release, stored energy"", ""fuel, intake, exhaust, fuel efficiency"", ""sunlight, absorb, generate, efficiency"", ""spring, wind-up, unwind, stored energy"", ""water, flow in, flow out, water cycle"", ""liquid, pour in, pour out, lid"", ""charge, recharge, discharge, charge conservation"", ""pedaling, mount, brake, gearing"", ""power, input, output, energy efficiency"", ""electricity, input, output, efficiency"", ""electricity, plug in, emit light, energy efficiency"", ""steam, intake, exhaust, efficiency"", ""battery, insert, emit, power saving"", ""sunlight, flow in, flow out, heat retention""]","The First Law of Thermodynamics emphasizes energy conservation, where energy transforms between forms but remains constant in a closed system. Analogies should reflect systems where input/output balances conservation, such as energy transfer in mechanical, chemical, or natural processes.",success
376,Tight-Bind Approximation,"[""Social Circle"", ""Taylor Expansion""]",2,"atom, nearby electronics, atomic potential field, remote electronics","[""Magnet and iron filings"", ""Solar system"", ""City grid"", ""Web of strings"", ""Fishing net"", ""Tree roots"", ""Chessboard"", ""Neighborhood network"", ""Musical ensemble"", ""Ant colony"", ""Library shelves"", ""Traffic lights"", ""Cell phone network"", ""School of fish"", ""Computer network"", ""Farming fields"", ""Military barracks"", ""Public transportation"", ""Garden beds"", ""Office layout""]","[""magnet, iron filings, magnetic field, distant iron filings"", ""planet, asteroid belt, gravity, comets"", ""building, neighborhood, city block, outskirts"", ""knot, adjacent strings, string tension, distant strings"", ""knot, netting, mesh size, water currents"", ""root, surrounding soil, nutrient uptake, distant water table"", ""piece, adjacent squares, influence area, distant squares"", ""house, neighbors, community, distant relatives"", ""musician, section, harmony, audience"", ""ant, colony, pheromone trails, food source"", ""book, adjacent books, shelf arrangement, distant book sections"", ""car, surrounding traffic, intersection, distant traffic signals"", ""cell tower, local network, signal strength, distant network"", ""fish, school, swarm, ocean"", ""router, local network, wi-fi signal, internet"", ""seed, irrigation system, soil quality, weather conditions"", ""soldier, nearby troops, command structure, distant command center"", ""bus stop, surrounding roads, bus route, traffic control system"", ""seed, soil, irrigation system, garden fence"", ""desk, office equipment, workspace, network server""]","The Tight-Bind Approximation describes how electrons in a solid are modeled as tightly bound to their atoms, with interactions primarily occurring between nearby atoms (nearby electronics) and weaker or negligible interactions with distant atoms (remote electronics). The atomic potential field represents the localized influence of each atom. Analogies should reflect systems where elements are tightly bound, interact locally, and have diminishing influence at a distance.",success
378,Two-Dimensional Electron Gas,"[""A Pinball Game""]",1,"electronic, two dimensional, charge force, electron density","[""Sheet of paper"", ""Grid of marbles"", ""Flatland"", ""Graphene sheet"", ""Magnetic tiles"", ""Repelling magnets"", ""Electrostatic grid"", ""Charged marbles"", ""Billiard balls"", ""Traffic grid"", ""Flock of birds"", ""School of fish"", ""Crowd in stadium"", ""Traffic jam"", ""Swarming insects"", ""Chessboard pieces"", ""Ant colony"", ""2D lattice"", ""Soap film"", ""Charged particles""]","[""ink, flat, surface tension, ink density"", ""marble, grid, friction, marble density"", ""inhabitant, flat, social interaction, population density"", ""carbon, planar, atomic bond, sheet density"", ""magnetic, flat, magnetic attraction, tile arrangement"", ""magnetic, flat surface, repulsive force, magnetic field strength"", ""electric, grid-like, electrostatic force, charge density"", ""charged, flat surface, magnetic attraction, marble concentration"", ""mechanical, flat surface, friction, ball density"", ""vehicular, grid-like, traffic flow, vehicle density"", ""avian, flying formation, flocking behavior, bird concentration"", ""biological, surface level, swimming pattern, school density"", ""human, flat, social pressure, crowd density"", ""vehicular, two lane, friction, traffic density"", ""biological, surface level, swarm behavior, insect density"", ""magnetic, flat, piece movement, piece distribution"", ""chemical, surface, pheromone, colony density"", ""atomic, crystal plane, interatomic force, lattice density"", ""viscoelastic, thin, surface tension, film thickness"", ""charged, planar, electromagnetic force, charge concentration""]","The Two-Dimensional Electron Gas (2DEG) involves electrons confined to a 2D plane, interacting via charge forces and exhibiting density-dependent behavior. Analogies should reflect 2D confinement, particle interactions, and density dynamics. Examples include flat surfaces, grids, repelling systems, and collective motion in constrained spaces.",success
