id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
11,Nervous System,"[""Circuits""]",1,"Neurons, nerve fiber, Ganglion, information","[""Electrical wiring"", ""Telephone network"", ""Computer circuits"", ""Highway system"", ""Postal service"", ""Internet backbone"", ""Railroad tracks"", ""Power grid"", ""Telegraph lines"", ""Radio broadcast"", ""Fiber optics"", ""WiFi signals"", ""Switchboard operator"", ""Message relay"", ""Cable television"", ""Satellite links"", ""Urban roads"", ""Delivery trucks"", ""Signal towers"", ""Data cables""]","[""Circuits, Wires, Junction Box, Electric Signal"", ""Telephones, Phone lines, Switchboard, Messages"", ""Transistors, Wires, Circuit Boards, Data"", ""Vehicles, Roads, Interchange, Cargo"", ""Post Offices, Delivery Routes, Sorting Facility, Mail"", ""Servers, Network cables, Router, Data packets"", ""Trains, Rail, Station, Cargo"", ""Power Plants, Transmission Lines, Substations, Electricity"", ""Telegraph stations, Wires, Switching centers, Messages"", ""Transmitters, Airwaves, Broadcasting Station, Signal"", ""Light sources, Optical fibers, Signal amplifiers, Data signals"", ""Routers, Network cables, Servers, Data packets"", ""Operators, Phone lines, Switchboard, Calls"", ""Messengers, Communication channel, Relay station, Message"", ""TV Channels, Cable, Satellite Dish, TV Signal"", ""Satellites, Signal path, Ground station, Data"", ""Vehicles, Roads, Intersections, Traffic"", ""Truck Drivers, Road Network, Delivery Hub, Packages"", ""Transmitters, Cables, Relay stations, Signals"", ""Servers, Cable, Router, Data""]","The nervous system functions as a complex network for transmitting and processing information through neurons (signal carriers), nerve fibers (connections), ganglia (processing hubs), and overall information flow. Analogies are drawn from familiar communication, transportation, and electrical systems that involve signal transmission, networks, and hubs to make the concept relatable.",success
12,Immune System,"[""Army"", ""Reactor""]",2,"Immune Cells, Antibody, lymphoid tissue, regulatory organs","[""Military Army"", ""Security System"", ""Police Force"", ""Computer Firewall"", ""Border Patrol"", ""Antivirus Software"", ""Cleaning Crew"", ""Quality Control"", ""Pest Exterminators"", ""Bodyguard Team"", ""Neighborhood Watch"", ""Emergency Responders"", ""Waste Management"", ""Surveillance Network"", ""Janitorial Service"", ""Inspection Team"", ""Vigilante Group"", ""Alarm System"", ""Sanitation Workers"", ""Patrol Officers""]","[""Soldiers, Missile, Barracks, Command Center"", ""Security Guards, Alarm Trigger, Security Hub, Control Center"", ""Police Officers, Crime Database, Police Stations, Headquarters"", ""Security Software, Threat Signature, Network Gateway, System Administrator"", ""Border Agents, Surveillance Technology, Border Checkpoints, Command Centers"", ""Scanning Agents, Virus Definitions, Database, System Administrators"", ""Cleaning Staff, Cleaning Solution, Cleaning Supply Depot, Management Office"", ""Inspectors, Test Kit, Testing Facility, Quality Control Team"", ""Exterminators, Pesticide, Headquarters, Management"", ""Bodyguards, Shield, Headquarters, Command Center"", ""Watch Members, Wanted Poster, Community Center, Local Police"", ""Firefighters, Extinguishing Agent, Fire Station, Dispatch Center"", ""Waste Collectors, Cleaning Agent, Recycling Facility, Waste Management Office"", ""Security Cameras, Threat Detector, Monitoring Hub, Control Center"", ""Cleaning Staff, Disinfectant, Janitor's Closet, Management Office"", ""Inspectors, Diagnostic Tool, Inspection Hub, Team Leads"", ""Vigilante Members, Specialized Weapon, Headquarters, Leadership Council"", ""Motion Detectors, Alarm Signal, Control Panel, Sensors"", ""Sanitation Crew, Disinfectant, Recycling Centers, Dispatch Offices"", ""Patrol Units, Surveillance Tools, Police Stations, Command Centers""]","The immune system functions as a coordinated defense network in the body, detecting and neutralizing threats like pathogens using components such as cells, antibodies, tissues, and organs. To create analogies, I selected 20 familiar source concepts from everyday domains like security, military, cleaning, technology, and law enforcement that parallel this protective, responsive, and eliminative role—focusing on systems that patrol, identify invaders, and maintain order or cleanliness.",success
13,Cell Membranes,"[""Walls""]",1,"cell, substances, maintain","[""City wall"", ""Human skin"", ""Window screen"", ""Border checkpoint"", ""Club bouncer"", ""Coffee filter"", ""Cheesecloth strainer"", ""Fishing net"", ""Computer firewall"", ""Airport security"", ""Gated fence"", ""Plastic wrap"", ""Tent fabric"", ""Raincoat layer"", ""Eggshell barrier"", ""Soap bubble"", ""Ziplock bag"", ""Vacuum seal"", ""Locked door"", ""Sieve colander""]","[""city, people, guard"", ""body, nutrients, regulate"", ""house, air, filter"", ""country, travelers, security"", ""club, patrons, secure"", ""coffee grounds, coffee liquid, separate"", ""container, liquid, filter"", ""fish, water, mesh"", ""computer, data, regulate"", ""airport, passengers, screen"", ""yard, people/objects, security"", ""food, air, freshness"", ""occupants, rain, waterproof"", ""person, rain, waterproof"", ""egg, materials, protect"", ""interior, , "", ""bag, contents, seal"", ""container, contents, seal"", ""room, people, lock"", ""container, food, clean""]","Cell membranes are semi-permeable barriers that enclose the cell, selectively allowing substances to pass in and out to maintain internal balance. Analogies are drawn from familiar barriers, filters, or enclosures that control access or flow, emphasizing protection, selectivity, and maintenance.",success
14,Protein folding,"[""a three-dimensional puzzle""]",1,"sequence, structure, fold","[""Origami folding"", ""Map folding"", ""Puzzle assembly"", ""Lego building"", ""Knitting yarn"", ""Recipe baking"", ""Blueprint construction"", ""Clay sculpting"", ""Thread weaving"", ""Sentence grammar"", ""Notes symphony"", ""Seed sprouting"", ""IKEA furniture"", ""Shoelace tying"", ""Book binding"", ""Paper airplane"", ""Jigsaw puzzle"", ""Fabric tailoring"", ""DNA coiling"", ""Card stacking""]","[""paper design, 3D shape, crease pattern"", ""route, layout, crease"", ""pieces, completed puzzle, assembly"", ""instructions, design, assembly"", ""thread, pattern, stitch"", ""ingredients, cake, mixing"", ""design plan, building layout, assembly"", ""wire armature, form, mold"", ""yarn, pattern, weave"", ""word order, syntax, composition"", ""melody, harmony, arrangement"", ""genome, sprout, growth"", ""instructions, design, assembly"", ""steps, knot, bow"", ""pages, binding, crease"", ""design, shape, crease"", ""pieces, image, assembly"", ""pattern, garment, crease"", ""nucleotides, double helix, coiling"", ""card order, stack layout, stacking pattern""]","Protein folding is the process where a linear sequence of amino acids (primary structure) spontaneously folds into a complex three-dimensional shape (tertiary or quaternary structure) driven by chemical interactions, enabling function. Analogies should evoke familiar transformations from simple, sequential, or disordered states into organized, functional forms, incorporating elements of sequence, structure, and folding.",success
15,Photosynthesis,"[""Power Generation"", ""Solar Panels""]",2,"light energy, Chlorophyll, oxygen and glucose","[""Solar panel"", ""Factory assembly"", ""Battery charging"", ""Solar cooker"", ""Wind turbine"", ""Hydro dam"", ""Kitchen recipe"", ""Human digestion"", ""Car engine"", ""Film exposure"", ""Yeast fermentation"", ""Water cycle"", ""Power plant"", ""Phone charging"", ""Baking bread"", ""Muscle flexing"", ""Rain formation"", ""Bee hive"", ""Lamp lighting"", ""Fuel combustion""]","[""sunlight, photovoltaic cells, electricity"", ""Electric Power, Machinery, Products"", ""electrical energy, charger, stored charge"", ""solar radiation, absorbing material, heated food"", ""wind energy, Rotor Blades, electricity"", ""water flow, Turbine, electricity"", ""stove heat, cooking catalyst, dish and nutrients"", ""food energy, enzymes, nutrients"", ""Gasoline, Catalytic converter, Exhaust and horsepower"", ""Light source, Film emulsion, Exposed image"", ""sugar energy, enzymes, carbon dioxide and ethanol"", ""Solar Evaporation, Water Evaporation Surface, Precipitation and Runoff"", ""Coal, Generator, Electricity"", ""electricity, charger, charged battery"", ""oven heat, yeast, carbon dioxide and bread"", ""nerve signal, muscle fibers, force and movement"", ""evaporation heat, nuclei particles, water droplets"", ""Pollen collection, Honeycomb structure, Honey production"", ""electricity, light bulb, light and warmth"", ""chemical energy, fuel, carbon dioxide and water""]","Photosynthesis involves plants using chlorophyll to capture light energy from the sun, converting carbon dioxide and water into glucose (stored energy) and releasing oxygen as a byproduct. Analogies should draw from familiar processes involving energy capture, transformation of inputs into useful outputs, and release of byproducts, emphasizing everyday or natural phenomena that mirror these elements without being too scientific.",success
16,Platelets,"[""Construction Workers""]",1,"human body, substances, damaged tissue","[""Band-Aid"", ""Duct tape"", ""Scab formation"", ""Puzzle pieces"", ""Construction workers"", ""Security guards"", ""Velcro strips"", ""Fire ants"", ""Snowflakes clumping"", ""Honeybees swarming"", ""Brick masons"", ""Patch kit"", ""Caulk sealant"", ""Staple fasteners"", ""Glue dots"", ""Magnet filings"", ""Traffic cones"", ""Emergency responders"", ""Foam sealant"", ""Clump berries""]","[""skin, adhesive, wound"", ""surface, adhesives, rips"", ""skin, collagen, wound"", ""puzzle board, adjacent pieces, missing piece"", ""Construction site, Building materials, Damaged infrastructure"", ""building, suspicious objects, breach"", ""fabric, hooks, loops"", ""colony, chemical signals, injured nest"", ""air, water vapor, nucleation site"", ""hive, pheromones, threatened nest"", ""building, mortar, cracked wall"", ""tire, patching glue, puncture"", ""House, Gaps, Cracks"", ""paper, material, torn page"", ""surface, adhesives, torn material"", ""magnetic field, metal shavings, separated magnets"", ""road, obstacles, accident site"", ""Community, Hazards, Disaster site"", ""container, chemicals, gaps"", ""bush, twigs, thorns""]","Platelets are tiny cell fragments in the human body that circulate in the blood and respond to damaged tissue by sticking together to form clots, acting like rapid-response repair units to seal breaches and prevent bleeding. To generate analogies, I focused on familiar everyday concepts involving small, mobile elements or agents that detect damage or gaps in a system (e.g., body, infrastructure, or objects), aggregate or adhere quickly, and create barriers or repairs using substances like adhesives or teams. This draws from sub-concepts of the human body (circulation/response), substances (sticky/clumping materials), and damaged tissue (injury repair). I aimed for diverse, relatable sources across household items, nature, and social behaviors, ensuring each is 1-3 words for brevity.",success
17,Genome,"[""Operating System""]",1,"organism, Gene, control","[""Building blueprint"", ""Recipe book"", ""Computer code"", ""Instruction manual"", ""Orchestra score"", ""Sports playbook"", ""Wiring diagram"", ""City map"", ""Constitution document"", ""Source program"", ""Master template"", ""Encyclopedia set"", ""Database schema"", ""Architectural plan"", ""Cookbook collection"", ""Legal code"", ""Puzzle master"", ""Navigation chart"", ""Business strategy"", ""Family recipe""]","[""Building, Room, Layout"", ""Chef, Ingredient, Instructions"", ""Program, Function, Algorithm"", ""Machine, Instruction, Setting"", ""Composer, Instrument, Conductor"", ""Team, Play, Coach"", ""Machine, Component, Switch"", ""City, Landmark, Zoning"", ""Country, Article, Amendment"", ""Computer, Function, Instruction"", ""Document, Section, Formatting"", ""Publisher, Article, Editor"", ""System, Table, Index"", ""Building, Room, Layout"", ""Kitchen, Recipe, Instructions"", ""Society, Law, Regulation"", ""Player, Piece, Rule"", ""Vessel, Location, Route"", ""Company, Project, Management"", ""Family, Ingredient, Instructions""]","The genome is the complete set of an organism's DNA, including genes that encode instructions for building and controlling the organism's traits, development, and functions. Analogies should draw from familiar concepts involving comprehensive blueprints, codes, or instruction sets that guide the structure and operation of a system, entity, or process.",success
18,Brain,"[""Computer Processor""]",1,"body, Neurons, Stimulate","[""Supercomputer"", ""Busy city"", ""Orchestra conductor"", ""Company CEO"", ""Ship captain"", ""Telephone switchboard"", ""Assembly factory"", ""Knowledge library"", ""Power generator"", ""Puzzle solver"", ""Navigation map"", ""Kitchen chef"", ""Traffic controller"", ""Memory bank"", ""Decision judge"", ""Input sensor"", ""Emotion thermostat"", ""Learning sponge"", ""Signal network"", ""Command center""]","[""Hardware, Processors, Execute"", ""infrastructure, citizens, activate"", ""Musicians, Section leaders, Cues"", ""Organization, Employees, Direct"", ""crew, officers, commands"", ""switchboard, operators, connect"", ""Production Line, Workers, Manufacture"", ""Catalog, Books, Inform"", ""Machine, Circuits, Activate"", ""puzzle board, solver pieces, solve"", ""Terrain, Pathways, Route"", ""Restaurant, Kitchen staff, Cooking"", ""city, Signals, Direct"", ""Computer, , "", ""Court, Jurors, Deliberate"", ""Machine, Circuits, Signal"", ""house, , "", ""Classroom, Students, Teach"", ""system, transmitters, activate"", ""Headquarters, Personnel, Activate""]","The brain is the body's control center, composed of neurons that form networks to process and transmit signals in response to stimuli. To generate analogies, I focused on familiar concepts that mirror aspects like central coordination (e.g., command structures), interconnected units (e.g., networks or systems), and responsiveness to inputs (e.g., processors or receivers). I selected 20 diverse, everyday source concepts, each limited to 1-3 words, drawing from technology, organizations, nature, and machines to provide varied perspectives without overlapping too closely with biological terms.",success
19,Nucleus,"[""CPU"", ""Bookshelf""]",2,"cell, biochemical reaction, genetic information","[""Brain"", ""City hall"", ""Library"", ""CPU"", ""King's throne"", ""Headquarters"", ""Safe vault"", ""Archive room"", ""Director's office"", ""Control room"", ""Captain's bridge"", ""Bank vault"", ""Recipe book"", ""Orchestra conductor"", ""Fortress core"", ""Data center"", ""Presidential office"", ""Blueprint storage"", ""Reaction catalyst"", ""Memory core""]","[""body, thought process, memory"", ""city, administrative process, public records"", ""building, cataloging, books"", ""computer, calculation, program"", ""kingdom, royal decree, royal lineage"", ""organization, key operations, strategic plans"", ""building, security protocol, valuable asset"", ""library, document processing, archival records"", ""Company, Decision making, Company records"", ""building, operation, blueprints"", ""ship, navigation, control center"", ""bank, transaction, valuable assets"", ""kitchen, cooking process, recipe"", ""orchestra, musical harmony, sheet music"", ""stronghold, defense mechanism, military strategy"", ""server, data processing, stored data"", ""administration, policy decision, executive orders"", ""building, construction planning, blueprints"", ""reaction chamber, chemical reaction, reaction blueprint"", ""computer, data processing, stored data""]","The nucleus is the central organelle in a eukaryotic cell that houses genetic information (DNA), controls cellular activities including biochemical reactions, and acts as the command center. To create analogies, I focused on familiar concepts that represent control centers, information storage, protection of vital data, or orchestration of processes in larger systems, drawing parallels to the cell as the whole organism. This yields 20 concise, everyday analogies like brains, libraries, or headquarters that mirror these roles without being too abstract.",success
20,Biological Evolution,"[""Urban Evolution""]",1,"biological population, Genetic Variation, natural selection, species adaptation","[""Market Competition"", ""Language Change"", ""Tech Innovation"", ""Fashion Trends"", ""Meme Spread"", ""Antibiotic Resistance"", ""Dog Breeding"", ""River Erosion"", ""Software Updates"", ""Algorithm Adaptation"", ""Economic Survival"", ""Music Genres"", ""Urban Growth"", ""Recipe Variations"", ""Sports Tactics"", ""Plant Cultivation"", ""Idea Propagation"", ""Art Movements"", ""Political Shifts"", ""Game Strategies""]","[""market players, product differentiation, customer preference, business strategy"", ""speech community, linguistic variation, social selection, language adaptation"", ""user base, code changes, market pressure, product updates"", ""Consumer Market, Design Innovation, Market Demand, Style Evolution"", ""online community, content mutation, user engagement, meme modification"", ""bacterial colony, genetic mutation, selective pressure, resistance development"", ""breeding stock, pedigree diversity, selective breeding, breed development"", ""riverbank, water turbulence, erosive force, river course change"", ""user base, code changes, user feedback, version upgrade"", ""algorithm set, parameter tuning, fitness function, model optimization"", ""Market, Innovation, Competition, Business Strategy"", ""Music Scene, Melodic Experimentation, Cultural Relevance, Genre Evolution"", ""city residents, cultural diversity, market forces, urban planning"", ""Recipe Collection, Ingredient Options, Taste Preferences, Recipe Modification"", ""Team Roster, Player Skills, Coach's Selection, Game Strategy"", ""Crop Batch, Seed Diversity, Selective Breeding, Crop Acclimation"", ""social network, idea mutation, popularity contest, idea refinement"", ""Art Community, Artistic Innovation, Cultural Selection, Style Evolution"", ""Voter Base, Diverse Opinions, Election Process, Policy Change"", ""Game Players, Player Moves, Winning Strategy, Gameplay Adjustment""]","Biological evolution involves changes in populations over generations through genetic variation, natural selection, and adaptation. To generate analogies, I identified 20 familiar concepts that parallel these: processes with variation (diversity in traits/ideas), selection (survival based on fitness/success), and adaptation (changes leading to new forms/success). Each is a concise 1-3 word phrase from everyday domains like society, technology, and nature.",success
21,DNA Replication,"[""Printers Print Documents""]",1,"dna, enzyme, original DNA strand, new DNA strand","[""Carbon copy"", ""Photocopying document"", ""Key duplication"", ""Recipe baking"", ""Lego building"", ""Tracing drawing"", ""CD burning"", ""File copying"", ""Plant cloning"", ""Book printing"", ""Mold casting"", ""Blueprint construction"", ""Stencil painting"", ""Pattern sewing"", ""Mirror image"", ""Sound echo"", ""Assembly line"", ""Code forking"", ""Backup drive"", ""Xerox machine""]","[""document, photocopier, original page, copied page"", ""document, photocopier, original document, copied document"", ""key, machine, original key, duplicated key"", ""recipe, mixer, original recipe, new batch"", ""Lego bricks, builder's hands, template Lego structure, newly built Lego structure"", ""original picture, pencil, reference image, traced drawing"", ""CD, CD burner, master CD, burned CD"", ""file, copying software, source file, copied file"", ""plant cell, growth hormone, parent plant, cloned plant"", ""book, printer, master copy, printed copy"", ""mold, casting tool, master model, cast replica"", ""blueprint, architect, master plan, copy"", ""canvas, paintbrush, stencil, painted image"", ""fabric, sewing machine, pattern template, sewn product"", ""glass, light, object, reflection"", ""sound wave, reflecting surface, original sound, echoed sound"", ""product, machine, template, assembled product"", ""codebase, compiler, parent branch, forked branch"", ""data, backup software, original file, copied file"", ""paper, toner, original document, copied document""]","DNA replication involves using an original DNA strand as a template, with enzymes facilitating the creation of a complementary new strand to produce an identical copy. Analogies are selected as familiar processes involving templating, duplication, or copying from an original to create a new version, keeping each to 1-3 words for brevity.",success
22,Food Chain,"[""Supply Chain"", ""Information Flow""]",2,"species, predator, energy","[""Chain of command"", ""Assembly line"", ""Domino effect"", ""Relay race"", ""Supply chain"", ""Corporate ladder"", ""Power grid"", ""Bucket brigade"", ""Conveyor belt"", ""Pipeline network"", ""Story sequence"", ""Recipe steps"", ""Traffic flow"", ""Family tree"", ""Military ranks"", ""Game levels"", ""Building blocks"", ""Step ladder"", ""Human pyramid"", ""News cycle""]","[""personnel, superior, authority"", ""components, machine, product"", ""dominos, trigger, momentum"", ""runner, next runner, baton"", ""suppliers, consumers, resources"", ""employees, superior, power"", ""power plants, consumers, electricity"", ""people, recipient, water"", ""components, machine, power"", ""stations, pump, fuel"", ""characters, antagonist, plot"", ""ingredients, cooking method, nutritional value"", ""vehicles, merging car, speed"", ""relatives, ancestor, inheritance"", ""unit, superior officer, authority"", ""characters, boss, points"", ""blocks, cement, support"", ""rungs, climber, ascension"", ""people, upper level, weight"", ""Journalists, Editors, Information""]","The food chain involves a linear sequence of species where energy transfers from prey to predator, creating a hierarchical dependency. To generate analogies, I selected 20 familiar concepts that mirror this structure through sequential flow, hierarchy, dependency, or energy/matter transfer. Each is limited to 1-3 words, drawing from everyday systems like organizations, processes, and games to make the scientific concept relatable without overlapping too closely with biology.",success
23,DNA Double Helix Structure,"[""The Helix Bridge""]",1,"dna strand, base pair","[""Twisted ladder"", ""Spiral staircase"", ""Zipper teeth"", ""Braided rope"", ""Intertwined vines"", ""Coiled spring"", ""Corkscrew shape"", ""Railroad tracks"", ""Bridge cables"", ""Pigtail braid"", ""Lightning cable"", ""Woven basket"", ""Chain links"", ""Velcro strips"", ""Puzzle pieces"", ""Barbed wire"", ""Telephone cord"", ""Ribbon twist"", ""Vinegar strands"", ""Ladder rungs""]","[""side rail, rung"", ""handrail, step"", ""zipper teeth rows, interlocking teeth"", ""rope strand, twist point"", ""vine stem, entwined point"", ""spring wire, coil loop"", ""spiral body, thread turn"", ""rail, tie"", ""cable bundle, twisted wire"", ""hair strand, crossed hair"", ""cable, connector"", ""wicker thread, interwoven fibers"", ""chain, link"", ""velcro strip, hook and loop"", ""interlocking piece, matching tabs"", ""wire, barb"", ""cable, twist"", ""ribbon, twist point"", ""vinegar strand, molecular bond"", ""side rails, rung""]","The DNA double helix structure consists of two antiparallel strands twisted around a common axis, connected by base pairs like rungs on a ladder. To generate analogies, I focused on familiar everyday objects or structures that evoke twisting, intertwining, pairing, or ladder-like elements: parallel lines connected at intervals, spirals, or zipped connections. This ensures the 20 source concepts are relatable and capture key aspects like the strands (rails/sides) and base pairs (rungs/connectors). Each is limited to 1-3 words for brevity.",success
25,Cell Signaling,"[""Electronic Signal Transmission""]",1,"Signal, receptor, Signal transduction pathway","[""Telephone call"", ""Mail delivery"", ""Remote control"", ""Key lock"", ""Text message"", ""Doorbell ring"", ""Email receipt"", ""Traffic signal"", ""Thermostat adjustment"", ""Alarm trigger"", ""Walkie-talkie chat"", ""Light switch"", ""Security system"", ""Radio broadcast"", ""Chain command"", ""Feedback loop"", ""Human conversation"", ""Recipe instructions"", ""Game whistle"", ""Dance cue""]","[""Ringing, Receiver, Call connection"", ""Letter, Mailbox, Delivery route"", ""Button press, Receiver, Circuitry"", ""Key, Lock, Unlocking mechanism"", ""Message, Phone, Network"", ""Doorbell sound, Doorbell button sensor, Electric circuit"", ""Email, Email Client, Email Processing"", ""Light, Sensor, Wiring"", ""Temperature change, Thermometer, Heating/cooling system"", ""Trigger, Sensor, Alarm Circuit"", ""Message, Receiver, Transmission"", ""Electricity, Switch Plate, Wiring"", ""Alarm, , "", ""Broadcast wave, Radio receiver, Amplifier circuit"", ""Order, Subordinate, Chain of command"", ""Input, Sensor, Control Loop"", ""Message, Listener, Response process"", ""Ingredient, Measuring Cup, Cooking Steps"", ""Sound wave, Referee's ear, Reaction to whistle"", ""Cue, Dancer, Choreographed steps""]","Cell signaling involves a signal being detected by a receptor, leading to an internal transduction pathway that triggers a cellular response. To create analogies, I selected 20 familiar everyday concepts that mirror this process: a message or input (signal), a receiver or sensor (receptor), and a chain of actions or processing (transduction pathway). These are drawn from communication, technology, household items, and social interactions to make the scientific concept relatable, keeping each to 1-3 words.",success
26,Genetic Mutation,"[""Typo""]",1,"gene sequence, genetic mutation, Gene, repair","[""Spelling mistake"", ""Software bug"", ""Copying error"", ""Recipe change"", ""Blueprint alteration"", ""Transcription slip"", ""Language shift"", ""Manufacturing defect"", ""Telephone game"", ""Printing flaw"", ""Editing correction"", ""Code glitch"", ""Map revision"", ""Story variation"", ""Machine repair"", ""Text revision"", ""Signal distortion"", ""Pattern break"", ""Instruction tweak"", ""Document fix""]","[""sentence, spelling mistake, word, correction"", ""code, bug, function, patch"", ""document text, copying error, Document, correction"", ""ingredient list, recipe change, ingredient, correction"", ""Blueprint layout, alteration, Component, correction"", ""text, typo, word, correction"", ""sentence structure, language variation, word, editing"", ""blueprint, defect, component, quality control"", ""original message, altered message, player, correction"", ""text, printing flaw, Page, correction"", ""text, typo, word, correction"", ""code script, glitch, program, debug"", ""map layout, map revision, Location, correction"", ""narrative structure, plot twist, character, revision"", ""blueprint, machine fault, component, maintenance"", ""sentence structure, typo, paragraph, editing"", ""signal waveform, distortion, Signal, filtering"", ""original pattern, pattern break, design element, correction"", ""instruction code, instruction tweak, Function, debugging"", ""text content, typo, paragraph, correction""]","Genetic mutation refers to permanent changes in the DNA sequence of a gene, which can arise from errors in replication, environmental factors, or other causes, and cells have repair mechanisms to fix some. Sub-concepts highlight the gene sequence as the core structure, the mutation as the alteration, the gene as the functional unit, and repair as the correction process. Analogies should be familiar concepts involving errors, changes, or fixes in sequences, codes, or instructions, like textual, mechanical, or informational systems, to make the idea relatable without using scientific terms.",success
