example_id,model,target_concept,source_concept,predicted_properties,ground_truth_properties,num_predicted,num_ground_truth,num_matched,precision,recall,f1_score,reasoning,elapsed_time,error
159,deepseek-r1,Bagging Algorithms,Investors,"[""Variance Reduction"", ""Random Sampling"", ""Model Aggregation"", ""Parallel Training"", ""Overfitting Prevention""]","[""random sample"", ""train"", ""accuracy""]",5.0,3.0,0.0,0.0,0.0,0.0,"Bagging algorithms focus on reducing variance and overfitting by training multiple models on random subsets of data. Key properties include variance reduction, parallel training, and aggregation of predictions. The description mentions improved accuracy, stability, and applicability beyond decision trees.",39.91,
142,deepseek-r1,Cloud Computing,Rental Housing,"[""On-demand access"", ""Shared resources"", ""Scalability"", ""Pay-per-use pricing"", ""Distributed infrastructure"", ""Reduced capital expenditure"", ""Remote accessibility""]","[""service"", ""Server"", ""storage"", ""network""]",7.0,4.0,0.0,0.0,0.0,0.0,"Cloud computing's key properties stem from its core functionality and benefits. **On-demand access** reflects the immediate availability of resources without user management. **Shared resources** highlight the distributed infrastructure across data centers, optimizing efficiency. **Scalability** addresses the system’s ability to adjust resources dynamically based on demand. **Pay-per-use pricing** aligns with the flexible billing model, minimizing upfront costs. **Distributed infrastructure** ensures redundancy and reliability through geographically dispersed servers. **Reduced capital expenditure** emphasizes cost savings by shifting from physical infrastructure to operational expenses. **Remote accessibility** underscores the ability to access services globally via the internet.",26.0,
382,deepseek-r1,Electromagnetic resonance cavity,resonance cavity,"[""Earth-ionosphere cavity"", ""Spectral peaks"", ""Lightning excitation"", ""ELF frequency range"", ""Biological effects""]","[""reflection"", ""put one's oar in"", ""pitch"", ""timbre""]",5.0,4.0,0.0,0.0,0.0,0.0,"The concept describes an electromagnetic resonance cavity formed between Earth's surface and the ionosphere, specifically referencing Schumann resonances. Key properties include its physical structure (Earth-ionosphere cavity), excitation sources (lightning/thunderstorms), frequency characteristics (ELF range), spectral behavior (resonant peaks), and biological implications.",7.72,
56,deepseek-r1,Genes,Computer Code,"[""Heredity unit"", ""DNA sequences"", ""Gene expression"", ""Alleles"", ""Protein synthesis""]","[""organism"", ""sequence"", ""transcription"", ""translate""]",5.0,4.0,0.0,0.0,0.0,0.0,"Genes are identified as the fundamental unit of heredity, directly linking to inheritance and phenotypic traits. Their composition as DNA sequences forms genotypes, which undergo transcription and translation (gene expression) to produce functional proteins. Mutations in these sequences create alleles, contributing to genetic diversity. Protein synthesis is a critical outcome of gene expression, tying genes to functional biological processes. These attributes collectively define their role in heredity, variation, and biological function.",13.69,
77,deepseek-r1,Macrophages,the cleaners,"[""Phagocytic activity"", ""M1/M2 polarization"", ""Cytokine secretion"", ""Immune regulation"", ""Tissue-specific presence""]","[""devour"", ""pathogen""]",5.0,2.0,0.0,0.0,0.0,0.0,"Macrophages are central to immune response, highlighted by their phagocytic ability to engulf pathogens and their dual role in promoting and suppressing inflammation. Their classification into M1 (pro-inflammatory) and M2 (anti-inflammatory/tissue repair) underscores functional diversity. The presence of specific surface markers (e.g., CD14, CD40) aids identification, while their tissue ubiquity and cytokine release emphasize systemic regulatory roles.",20.55,
26,deepseek-r1,Genetic Mutation,Typo,"[""DNA sequence alteration"", ""Replication errors"", ""Phenotype variability"", ""Genetic diversity"", ""Gene function impact"", ""DNA repair mechanisms""]","[""gene sequence"", ""genetic mutation"", ""Gene"", ""repair""]",6.0,4.0,0.0,0.0,0.0,0.0,"Genetic mutations involve changes in DNA sequences, which can originate from replication errors or external damage. These alterations may lead to varied phenotypic outcomes or remain silent, influencing evolution and disease. Their impact ranges from functional gene changes to complete inactivation, countered by repair mechanisms.",14.36,
83,deepseek-r1,deaf,blind,"[""hearing loss"", ""sign language use"", ""sensory adaptation"", ""cultural identity"", ""partial hearing""]","[""ear"", ""sound"", ""No reaction""]",5.0,3.0,0.0,0.0,0.0,0.0,"The concept of deafness encompasses both medical and cultural dimensions. Medically, it involves hearing loss impacting spoken language comprehension. Culturally, it emphasizes sign language use and identity (""big D Deaf""), which may include hearing individuals in Deaf communities. Key properties emerge from auditory impairment, communication methods, sensory adaptation, and cultural belonging.",14.87,
383,deepseek-r1,Mean Field Approximation,Group Behavior,"[""Simplification of many-body systems"", ""Effective one-body problem"", ""Averaging interactions"", ""Reduced computational cost"", ""Broad applicability""]","[""particle"", ""system"", ""average effect""]",5.0,3.0,0.0,0.0,0.0,0.0,"The Mean Field Approximation (MFA) simplifies complex systems by replacing intricate many-body interactions with an averaged effective interaction. This reduces computational complexity while retaining essential system behavior. Its utility spans physics, probability theory, and interdisciplinary fields due to its ability to approximate high-dimensional problems as tractable single-body analyses.",9.85,
149,deepseek-r1,random forest,forest,"[""Ensemble learning"", ""Decision trees"", ""Feature randomness"", ""Reduced overfitting"", ""Majority/mean aggregation""]","[""decision tree"", ""feature"", ""predict""]",5.0,3.0,0.0,0.0,0.0,0.0,"Random forest combines multiple decision trees to form an ensemble, leveraging their collective predictions to improve accuracy and reduce overfitting. By introducing randomness through feature selection, it mitigates variance and enhances model robustness. The aggregation of results (majority vote for classification, mean for regression) ensures reliable outcomes with minimal configuration.",35.29,
182,deepseek-r1,Active Fault,Spring,"[""Recent seismic activity"", ""Earthquake potential"", ""Surface displacement"", ""Geologic hazard"", ""Tectonic deformation""]","[""displacement"", ""earthquake""]",5.0,2.0,0.0,0.0,0.0,0.0,"Active faults are defined by their recent movement (within 10,000 years) and potential to generate future earthquakes. Key properties stem from their dynamic nature and associated hazards, such as surface displacement and tectonic deformation. Their study integrates geological disciplines to predict risks like landslides or liquefaction, emphasizing their role as geologic hazards with measurable seismic activity.",10.24,
23,deepseek-r1,DNA Double Helix Structure,The Helix Bridge,"[""Double-stranded structure"", ""Base pairing"", ""Major groove"", ""Minor groove"", ""Helical conformation"", ""Nucleic acid biopolymer""]","[""dna strand"", ""base pair""]",6.0,2.0,0.0,0.0,0.0,0.0,"The DNA double helix structure is characterized by its two antiparallel strands forming a helical shape, held together by hydrogen bonds between complementary base pairs (adenine-thymine, guanine-cytosine). The major and minor grooves arise from the asymmetric spacing of the sugar-phosphate backbones, enabling protein interactions. Its identity as a nucleic acid biopolymer reflects its composition of nucleotides. These structural and functional attributes define its role in genetic information storage and accessibility.",7.68,
174,deepseek-r1,Business cycle,day and night cycle,"[""Macroeconomic variables"", ""Real GDP fluctuations"", ""Cyclical phases"", ""Variable duration/intensity"", ""External shocks"", ""Statistical periodicity analysis"", ""Economic cause research""]","[""Boom period"", ""Recession"", ""recovery period""]",7.0,3.0,0.0,0.0,0.0,0.0,"The business cycle is characterized by recurring phases (expansion, recession, recovery) driven by macroeconomic variables like Real GDP. Its variability in duration and intensity, influence from external shocks (e.g., oil prices, crises), and reliance on statistical methods for analysis (e.g., Bayesian periodicity) highlight its key properties. These attributes collectively define its dynamic nature and susceptibility to diverse economic factors.",10.19,
210,qwen3-14b,Westernization Movement,Reform Movement of 1898,"[""Multi-wave progression"", ""Gender equality focus"", ""Diverse group inclusion"", ""Systemic power analysis"", ""Reproductive rights emphasis""]","[""technology"", ""self-improvement"", ""Li Hongzhang"", ""Landlord Class Westernization School"", ""feudal ruler self-help movement""]",5.0,5.0,0.0,0.0,0.0,0.0,"The Westernization Movement, as described, is characterized by its multi-wave progression, evolving focus areas within gender equality, inclusion of diverse social groups, emphasis on reproductive rights, and analysis of systemic power structures. These properties reflect its historical development, scope, and strategic priorities in advancing feminist goals across different contexts and challenges.",23.1,
281,qwen3-14b,household,government,"[""social unit"", ""shared living space"", ""hierarchical structure"", ""economic entity"", ""diverse composition"", ""maintenance responsibilities""]","[""household"", ""house"", ""father"", ""servant"", ""father"", ""father"", ""housekeeper""]",6.0,5.0,0.0,0.0,0.0,0.0,"The concept of a household encompasses a social and economic unit characterized by shared living arrangements, hierarchical structures, and diverse compositions. The description highlights its role in social models, economic analysis, and historical contexts, emphasizing shared responsibilities, leadership roles (e.g., head of household), and varying forms of organization (e.g., blended families, group homes). Key properties emerge from its functional, structural, and contextual attributes.",8.06,
34,qwen3-14b,Cell division,the replicator,"[""Genetic consistency"", ""DNA replication"", ""Chromosome separation"", ""Mitosis/meiosis"", ""Binary fission"", ""Cellular organelles"", ""Signaling mechanisms"", ""Growth and repair"", ""Reproduction""]","[""cell"", ""cell organelle"", ""molecular""]",9.0,3.0,0.0,0.0,0.0,0.0,"The concept of cell division involves the process by which a single cell splits into two daughter cells, ensuring genetic continuity. The description highlights key aspects such as the types of division (mitosis, meiosis, binary fission), the role of DNA replication and chromosome separation, the involvement of cellular organelles and signaling mechanisms, and the functional roles in growth, repair, and reproduction. These elements define the core properties of the concept.",17.63,
211,qwen3-14b,Westernization Movement,The Revolution of 1911,"[""social campaign"", ""political movement"", ""global expansion"", ""reproductive rights"", ""equal pay"", ""historical waves""]","[""technology"", ""self-improvement"", ""Li Hongzhang"", ""Landlord Class Westernization School"", ""feudal ruler self-help movement""]",6.0,5.0,0.0,0.0,0.0,0.0,"The provided concept is ""Westernization Movement,"" but the description details the ""feminist movement,"" which is a distinct concept. This mismatch suggests a possible error in the input. However, assuming the description is accurate and the concept should be ""Feminist Movement,"" the key properties can be extracted from the text. The movement is characterized as a social and political campaign addressing gender inequality, with historical waves, global expansion, and focus areas like reproductive rights and equal pay.",12.69,
94,qwen3-14b,Electrochemical Reaction,Power Generation,"[""electron transfer"", ""conductive medium"", ""electrodes"", ""electrolyte"", ""potential-driven""]","[""electron transfer"", ""conductor"", ""electronic""]",5.0,3.0,1.0,0.2,0.333,0.25,"Electrochemical reactions are characterized by electron transfer facilitated through conductive pathways (external circuits or electrolytes) between electrodes. The process relies on electrical potential differences, distinct from direct molecular electron transfer in conventional reactions. Key elements include the role of conductors, electrolytes, and the separation of electrodes, which together enable applications like batteries and electrolysis. The critical properties revolve around electron movement, conductivity, and the system's components.",15.28,
85,qwen3-14b,Limit Modification System,Firewall,"[""Defense against foreign DNA"", ""Restriction enzyme activity"", ""Recognizes palindromic sequences"", ""Methylates host DNA"", ""Cleaves internal bonds""]","[""prokaryotes"", ""exogenous DNA"", ""restriction enzyme"", ""cut off"", ""degradation""]",5.0,5.0,0.0,0.0,0.0,0.0,"The Limit Modification System (RM system) is analyzed based on its role as a bacterial defense mechanism against foreign DNA. Key properties are derived from its components and functions: restriction enzymes cleave foreign DNA at specific sequences, methylation prevents self-destruction, and the system's reliance on short, palindromic recognition sites. These attributes are explicitly detailed in the description, highlighting its dual functionality of restriction and modification.",19.85,
330,qwen3-14b,Article,River,"[""definiteness"", ""indefiniteness"", ""grammatical function"", ""nonfiction"", ""informative"", ""persuasive"", ""entertaining"", ""structured"", ""audience-focused"", ""digital adaptability""]","[""article"", ""Word"", ""beginning"", ""end""]",10.0,4.0,0.0,0.0,0.0,0.0,"The concept of ""article"" encompasses two distinct but related aspects: (1) grammatical articles in language, which indicate definiteness/indefiniteness and influence sentence structure, and (2) nonfiction prose pieces designed for communication purposes. Key properties emerge from both definitions, including their functional roles in grammar, their purposes in writing, and their adaptability across formats.",12.58,
95,qwen3-14b,Crystals,Architecture,"[""Ordered atomic structure"", ""Crystal lattice"", ""Geometric shape"", ""Single/polycrystalline"", ""Chemical bonding""]","[""atom"", ""atomic arrangement"", ""chemical bond"", ""Crystal structure""]",5.0,4.0,0.0,0.0,0.0,0.0,"Crystals are characterized by their ordered atomic structure, forming a crystal lattice that dictates their geometric shape. The description highlights their microscopic order, distinction from amorphous solids, and structural classifications (single vs. polycrystalline). Key properties include the periodic arrangement of atoms, the presence of a lattice, and the resulting macroscopic geometry. The mention of chemical bonds and the contrast with amorphous materials further define their structural and material properties.",17.73,
267,qwen3-14b,money,time,"[""medium of exchange"", ""social convention"", ""legal tender"", ""resource allocation"", ""economic transactions""]","[""money"", ""allocate"", ""budget"", ""effective"", ""cheap"", ""expensive""]",5.0,6.0,0.0,0.0,0.0,0.0,"The concept of money is analyzed based on its role as a medium of exchange, its value derived from social conventions, and its functions in resource allocation and economic transactions. The description emphasizes that money's value is not inherent but socially constructed, with legal frameworks defining its status as legal tender. Its utility in budgeting and managing expenditures highlights its role in economic efficiency. Key properties emerge from these aspects, focusing on its functional and societal attributes.",21.09,
127,qwen3-14b,Deep Learning,The Brain,"[""Subfield of machine learning"", ""Artificial neural networks"", ""Multi-layered architecture"", ""Representation learning"", ""Flexible learning paradigms"", ""Versatile applications"", ""High performance"", ""Practical optimization"", ""Theoretical universality"", ""Rapid growth""]","[""Model"", ""data"", ""study"", ""output""]",10.0,4.0,0.0,0.0,0.0,0.0,"The key properties of deep learning were identified by analyzing its definition, structure, and applications. The description highlights its role as a subfield of machine learning, reliance on artificial neural networks with multiple layers (""deep""), use of representation learning, flexibility in learning paradigms (supervised, semi-supervised, unsupervised), diverse applications (computer vision, NLP, etc.), ability to achieve human-level performance, practical optimization, theoretical universality, and rapid growth. These attributes were distilled into concise terms reflecting core characteristics.",17.58,
10,qwen3-14b,Ecosystem,Machines,"[""biological community"", ""nutrient and energy cycling"", ""interdependence of species"", ""dynamic and changing"", ""ecosystem services"", ""human impact"", ""restoration importance""]","[""biology"", ""ecosystem"", ""Survive"", ""reproduce""]",7.0,4.0,0.0,0.0,0.0,0.0,"The concept of an ecosystem involves analyzing its components, interactions, and dynamics. Key properties include the biological community, nutrient cycling, interdependence of species, dynamic nature, ecosystem services, human impact, and the necessity of restoration. These properties are derived from the description's emphasis on interactions between organisms and their environment, energy flow, balance, human influence, and the importance of maintaining ecological stability.",9.85,
362,qwen3-14b,Sound Wave Propagation,Water Wave Propagation,"[""Longitudinal wave"", ""Medium-dependent"", ""Compression and rarefaction"", ""Pressure wave"", ""Directional displacement""]","[""sound wave"", ""Sound source"", ""Acoustic medium""]",5.0,3.0,0.0,0.0,0.0,0.0,"Sound wave propagation involves the transmission of longitudinal waves through a medium, characterized by compression and rarefaction. Key aspects include the medium's role, wave directionality, pressure variations, and applications. The description highlights the necessity of a medium (air/water), the nature of longitudinal waves, and the creation of pressure waves through particle displacement. These elements define the core properties of sound wave propagation.",9.73,
57,qwen3-14b,The Evolution of Viruses,The Production Line of a Car Factory,"[""rapid mutation"", ""short generation time"", ""adaptive evolution"", ""antigenic variation"", ""vaccine resistance""]","[""Virus"", ""Mutations"", ""New varieties""]",5.0,3.0,0.0,0.0,0.0,0.0,"The evolution of viruses is driven by their high mutation rates and short replication cycles, enabling rapid adaptation to environmental and host pressures. This leads to genetic diversity, antigenic variation, and challenges in vaccine efficacy. Key properties include their mutability, adaptability, and impact on public health.",8.46,
73,qwen3-14b,Alveoli,Balloons,"[""air-filled sacs"", ""thin walls"", ""gas exchange site"", ""delicate structure"", ""lung location""]","[""lung"", ""Alveoli"", ""gas""]",5.0,3.0,0.0,0.0,0.0,0.0,"The alveoli are specialized structures in the lungs critical for gas exchange. Their key properties include their air-filled nature, thin walls facilitating diffusion, location in the lungs, role in oxygen and carbon dioxide exchange, and vulnerability to damage. These attributes define their function and structural characteristics.",10.18,
133,qwen3-14b,hard drive,book,"[""non-volatile storage"", ""magnetic storage"", ""spinning platters"", ""random access"", ""form factors"", ""standard interfaces"", ""high capacity"", ""server usage""]","[""Storing data"", ""read/write head"", ""interface""]",8.0,3.0,0.0,0.0,0.0,0.0,"The hard drive is analyzed based on its function as a non-volatile storage device, its use of magnetic storage technology, mechanical components (spinning platters and read/write heads), physical form factors, connection interfaces, and its role in data storage markets. Key properties are derived from its operational mechanism, physical design, and application context.",8.91,
43,qwen3-14b,Microbiome,ecosystem,"[""Dynamic community"", ""Habitat-specific"", ""Microbial diversity"", ""Host-microbe interactions"", ""Ecosystem function""]","[""microorganism"", ""Habitats"", ""Synergy""]",5.0,3.0,0.0,0.0,0.0,0.0,"The microbiome is characterized by its dynamic interactions, habitat specificity, and the diverse microbial communities it encompasses. The description highlights its role in influencing host health, ecosystem functioning, and the importance of microbial diversity. Key properties include its dynamic nature, habitat-specific associations, and the symbiotic relationships between microorganisms and their hosts.",7.25,
279,qwen3-14b,slope,career,"[""direction"", ""steepness"", ""ratio-based"", ""generalization""]","[""slope"", ""ascent"", ""descent"", ""climb"", ""climber""]",4.0,5.0,0.0,0.0,0.0,0.0,"The slope's key properties are derived from its mathematical definition and applications. Direction is indicated by the sign (positive/negative), steepness by the absolute value, and it is calculated as the ratio of vertical change to horizontal change. Its generalization allows application in diverse fields like engineering and geography, highlighting its versatility.",20.1,
377,qwen3-14b,Tight-Bind Approximation,Taylor Expansion,"[""localized electrons"", ""simplified calculations"", ""quantum mechanical model""]","[""physics"", ""atomic orbital"", ""linear combination"", ""Behavior""]",3.0,4.0,0.0,0.0,0.0,0.0,"The Tight-Bind Approximation is primarily a quantum mechanical model used in solid-state physics to describe electron behavior in materials, not directly related to enzyme active sites. The description conflates it with biochemical concepts like enzyme-substrate interactions. The actual approximation simplifies calculations by considering only the strongest atomic orbital interactions, focusing on localized electrons in a crystal lattice. Its key properties relate to its application in modeling electronic structures rather than biochemical processes.",6.77,
232,qwen3-14b,Buddhism,Islam,"[""Ancient India origin"", ""Gautama Buddha founder"", ""Liberation from suffering"", ""Middle Way philosophy"", ""Noble Eightfold Path"", ""Therav\u0101da and Mah\u0101y\u0101na branches"", ""Diamond Sutra text"", ""Asia-wide spread"", ""Impermanence concept"", ""Bodhisattva-ideal emphasis""]","[""Gautama Siddhartha"", ""Ancient India"", ""Diamond Sutra""]",10.0,3.0,0.0,0.0,0.0,0.0,"The analysis of Buddhism as a religious and philosophical tradition reveals key properties derived from its historical origins, core teachings, structural branches, and cultural spread. The description highlights its foundation in Ancient India by Gautama Buddha, focus on liberation from suffering through concepts like impermanence and the Middle Way, structured paths such as the Noble Eightfold Path, major branches (Theravāda and Mahāyāna), canonical texts like the Diamond Sutra, and its geographical prevalence across Asia. These elements define its essential characteristics.",17.08,
386,qwen3-14b,Lattice,Rubik's Cube,"[""regular arrangement"", ""grid-like pattern"", ""periodic structure"", ""discrete points"", ""crystallographic application"", ""mathematical structure""]","[""lattice point"", ""move""]",6.0,2.0,0.0,0.0,0.0,0.0,"The concept of ""lattice"" is analyzed in two primary contexts: (1) a mathematical/geometric structure with periodic, grid-like arrangements of points, and (2) a fencing technique. The scientific focus lies on the mathematical definition, which emphasizes regularity, periodicity, and discrete arrangements. Key properties include its structural organization, applications in crystallography, and relevance to abstract mathematical fields. The fencing context, while valid, is a distinct application and less central to the scientific concept.",15.57,
78,qwen3-14b,Disability of the plant,cocoon,[],"[""Lymphocytes"", ""immunity"", ""antigen"", ""antigen tolerance""]",0.0,4.0,0.0,0.0,0.0,0.0,"The provided description is insufficient and does not align with the concept of ""Disability of the plant,"" likely due to a mismatch in terminology or context. A revised description is needed to accurately identify properties related to plant disability, such as physiological impairments, environmental stressors, or genetic factors.",4.72,
16,qwen3-14b,Platelets,Construction Workers,"[""clotting function"", ""megakaryocyte-derived"", ""mammalian-specific"", ""hemostasis role"", ""immune response""]","[""human body"", ""substances"", ""damaged tissue""]",5.0,3.0,0.0,0.0,0.0,0.0,"Platelets are analyzed based on their role in blood clotting, origin from megakaryocytes, mammalian exclusivity, involvement in hemostasis, and immune functions. Key properties are derived from their biological function, cellular origin, and unique characteristics compared to other vertebrates.",6.44,
392,qwen3-14b,Turbine Engine,Heart,"[""continuous flow"", ""Brayton cycle"", ""combustion-driven"", ""rotating components"", ""high-temperature operation"", ""versatile applications"", ""shaft work output""]","[""turbine blade"", ""turbine disk"", ""combustion chamber""]",7.0,3.0,0.0,0.0,0.0,0.0,"The turbine engine's key properties are derived from its operational principles, components, and applications. As a continuous flow internal combustion engine, it relies on the Brayton cycle, involving air compression, fuel combustion, and expansion of high-temperature gases to drive a turbine. Its components (compressor, combustor, turbine) and functions (shaft work, propulsion) define its properties, along with its versatility across applications like aviation and power generation.",10.74,
272,qwen3-14b,seeing,understanding,"[""biological perception"", ""atmospheric distortion"", ""occult insight"", ""metaphorical illumination"", ""sensory processing""]","[""seeing"", ""light"", ""illuminating"", ""darkness"", ""view"", ""hidden""]",5.0,6.0,0.0,0.0,0.0,0.0,"The concept of ""seeing"" encompasses multiple contexts: biological vision, atmospheric distortion in astronomy, occult perception, and metaphorical/literary themes. Key properties emerge from its biological basis (light and brain interpretation), its technical application in astronomy (atmospheric turbulence), its mystical connotations (auras, future prediction), and its symbolic use in art/literature (blindness as a narrative device, illumination of hidden truths). These dimensions highlight its multifaceted nature across science, culture, and perception.",7.19,
1,qwen3-14b,biological clock,clock,"[""circadian rhythm"", ""molecular mechanisms"", ""epigenetic regulation"", ""physiological synchronization"", ""environmental adaptability"", ""life cycle regulation""]","[""changes"", ""state"", ""adjust""]",6.0,3.0,0.0,0.0,0.0,0.0,"The biological clock encompasses internal timing mechanisms that regulate physiological processes and adapt to environmental changes. Key properties include its role in circadian rhythms, molecular and epigenetic regulation, physiological synchronization (e.g., sleep, hormones, metabolism), adaptability to external factors, and involvement in life cycle processes like ageing and reproduction. These properties highlight its multifaceted role in maintaining health and responding to internal/external stimuli.",13.29,
397,qwen3-14b,Isotope Dating,Archeology,"[""radioactive decay"", ""half-life principle"", ""radiometric techniques"", ""age determination"", ""material-specific methods"", ""variable accuracy"", ""geological and archaeological applications""]","[""isotope"", ""half life"", ""Comparison""]",7.0,3.0,0.0,0.0,0.0,0.0,"Isotope dating relies on the principle of radioactive decay and the known half-life of isotopes to determine the age of materials. The description highlights its use of radiometric techniques, material-specific applications, variable accuracy, and relevance to geology and archaeology. Key properties include the decay process, half-life measurement, method diversity, and interdisciplinary use.",15.16,
115,qwen3-14b,Chiral Molecules,Human Hands,"[""non-superimposable mirror images"", ""enantiomers"", ""optical activity"", ""stereogenic centers"", ""biological specificity""]","[""molecular"", ""mirror symmetry"", ""nature""]",5.0,3.0,0.0,0.0,0.0,0.0,"Chiral molecules are defined by their inability to be superimposed on their mirror images, a property arising from stereogenic elements like centers or axes. Their key characteristics include the existence of enantiomers, optical activity, and distinct interactions with biological systems. The description highlights their structural asymmetry, identical physical properties (except in chiral environments), and biological relevance, such as the prevalence of single enantiomers in living organisms.",8.29,
226,qwen3-14b,India,Ancient Greece,"[""seventh-largest country"", ""second-most populous"", ""megadiverse"", ""Indus Valley Civilization"", ""Hinduism origin"", ""Buddhism emergence"", ""federal republic"", ""fast-growing economy"", ""air pollution challenges"", ""biodiversity hotspots""]","[""Indian River"", ""Indus script"", ""Buddhism""]",10.0,3.0,0.0,0.0,0.0,0.0,"India's key properties are derived from its geographical, demographic, historical, cultural, political, economic, and environmental attributes. The description highlights its size, population, borders, ancient civilizations (Indus Valley, Maurya, Gupta, Mughal), religious origins (Hinduism, Buddhism, Jainism), political status as a federal republic, economic growth, socio-economic challenges, biodiversity, and cultural heritage elements like the Indus script and Indian River. These aspects collectively define its multifaceted identity.",11.12,
263,qwen3-14b,war,argument,"[""Armed conflict"", ""Destructive outcomes"", ""High casualties"", ""Brutal combat"", ""Civilian impact"", ""Historical recurrence"", ""Controversial origins""]","[""war"", ""soldier"", ""destroy"", ""fighting"", ""defeat"", ""attacks"", ""weapon""]",7.0,7.0,0.0,0.0,0.0,0.0,"War is characterized by its nature as an armed conflict between entities, leading to destruction, casualties, and suffering. Key properties include the involvement of military forces, the use of deadly weapons, the targeting of both military and civilian infrastructure, and its historical recurrence. The description also highlights the debate around its causes, such as socio-cultural, economic, or ecological factors, as well as its inherent brutality and devastating consequences for all parties involved.",12.62,
105,qwen3-14b,Chemical Reaction,Urban Transportation,"[""Substance transformation"", ""Bond breaking/forming"", ""Rate determining factors"", ""Redox classification"", ""Elementary steps"", ""Catalyst involvement"", ""Nuclear extension""]","[""active site"", ""reaction speed"", ""reaction process""]",7.0,3.0,0.0,0.0,0.0,0.0,"The analysis focuses on identifying key properties of chemical reactions from the description. The concept involves transformation of substances through bond breaking/forming, factors influencing reaction rates (temperature, catalysts), classification into redox/nonredox, mechanism steps, enzyme catalysis, and extensions to nuclear processes. These properties capture the core attributes and behaviors described.",6.54,
396,qwen3-14b,MRI,Music Performance,"[""magnetic resonance"", ""non-ionizing radiation"", ""high-resolution imaging"", ""tissue contrast"", ""patient discomfort"", ""metal contraindications"", ""cost-effectiveness concerns""]","[""nuclear spin"", ""Applied magnetic field"", ""resonance""]",7.0,3.0,0.0,0.0,0.0,0.0,"MRI utilizes magnetic fields and nuclear spin to generate detailed images without ionizing radiation. Key properties include its non-invasive nature, high-resolution imaging capabilities, reliance on hydrogen atom polarization, and specific limitations like patient discomfort, metal implant contraindications, and cost concerns. These attributes define its clinical utility and challenges.",9.09,
194,qwen3-14b,Reign of the Pharaohs,Feudal Dynasties,"[""2500-Year Duration"", ""Native Monarchy"", ""18th Dynasty Title"", ""Administrative Hierarchy"", ""Roman Conquest End"", ""Cultural Significance"", ""Petrie Chronology""]","[""pharaoh"", ""royal palace"", ""sacrificial place"", ""high priest"", ""noble""]",7.0,5.0,0.0,0.0,0.0,0.0,"The Reign of the Pharaohs encompasses the historical era of ancient Egypt governed by native kings, characterized by a structured administration, religious oversight, and a defined chronological framework. Key aspects include its duration, the title's origin, administrative hierarchy, and cultural significance, as well as its termination by external conquests. The properties derived focus on temporal scope, governance structure, title evolution, and historical context.",16.22,
262,qwen3-14b,Matrix Theory,Mirrors,"[""rectangular arrays"", ""linear algebra"", ""square matrices"", ""noncommutative ring"", ""determinant"", ""eigenvalues""]","[""matrix"", ""transform"", ""Eigenvalues""]",6.0,3.0,1.0,0.167,0.333,0.222,"Matrix theory's key properties are derived from its mathematical foundations and applications. The description highlights its focus on rectangular arrays, connection to linear algebra, square matrices forming noncommutative rings, determinants as fundamental values, eigenvalues as critical characteristics, and applications in geometry and other fields. These elements define the core attributes of the concept.",9.42,
58,qwen3-14b,Immune System,Reactor,"[""two subsystems: innate and adaptive"", ""protects against pathogens and cancer"", ""uses immune cells and antibodies"", ""distinguishes self from non-self"", ""dysfunctions cause autoimmune/inflammatory diseases"", ""study of immunology""]","[""Immune Cells"", ""pathogen"", ""Antibody""]",6.0,3.0,0.0,0.0,0.0,0.0,"The immune system's key properties are derived from its structure, function, and mechanisms. The description highlights its dual subsystems (innate and adaptive), its role in pathogen and cancer defense, use of immune cells/antibodies, self vs. non-self recognition, and consequences of dysfunction. These elements define its core attributes and operational principles.",9.21,
233,qwen3-14b,Christianity,Islam,"[""Origin: Palestine, 1st century AD"", ""Founder: Jesus of Nazareth"", ""Central figure: Son of God"", ""Primary text: Bible"", ""Core belief: Crucifixion and resurrection"", ""Denominations: Schism-driven"", ""Global spread: Africa, Asia"", ""Persecution regions: Middle East, North Africa, East Asia, South Asia""]","[""Jesus"", ""Palestine"", ""Bible""]",8.0,3.0,0.0,0.0,0.0,0.0,"The key properties of Christianity were identified by analyzing the description for core attributes such as origin, founder, central beliefs, primary texts, historical developments, global distribution, and challenges. The reasoning focuses on extracting concise, defining characteristics that capture the essence of the religion as described.",12.25,
117,qwen3-14b,Enantiomers,Human Hands,"[""mirror images"", ""non-superimposable"", ""chiral center"", ""optical activity""]","[""mirror symmetry"", ""chiral center""]",4.0,2.0,1.0,0.25,0.5,0.333,"Enantiomers are defined by their relationship as non-superimposable mirror images, a characteristic stemming from the presence of a chiral center in the molecule. Their inability to align with their mirror image is central to their identity. Additionally, enantiomers exhibit optical activity, meaning they can rotate plane-polarized light in opposite directions, though this effect cancels in a racemic mixture. These properties distinguish them from diastereomers and highlight their significance in stereochemistry and biological interactions.",15.32,
114,qwen3-14b,Chemistry,A Jigsaw Puzzle,"[""study of matter"", ""chemical bonding"", ""reaction processes"", ""composition analysis"", ""interdisciplinary foundation""]","[""Reactant"", ""reaction process"", ""Reaction conditions"", ""product""]",5.0,4.0,0.0,0.0,0.0,0.0,"Chemistry is analyzed as a scientific discipline focused on matter's properties, composition, structure, and interactions. Key aspects include studying substances at atomic/molecular levels, understanding chemical bonds, analyzing reaction mechanisms, and applying this knowledge across other sciences. The description emphasizes its role in transforming substances and its foundational importance in various fields.",7.61,
